term,likelihood_ratio
sr software,1.35929157773
skills java,1.35562188339
computer engineering,1.35055169528
palo alto,1.33898623336
engineer with,1.32312974735
1533735 followers,1.3146560424
skills ruby,1.3146560424
on the,1.31312546759
data structures,1.30653851375
full stack,1.30259967911
software design,1.2993459139
mos software,1.29667702921
design and,1.29600386679
with him,1.29089265399
vancouver canada,1.2861736902
snapchat inc,1.271394915
location palo,1.26162206032
working on,1.26015278819
jet propulsion,1.25718503584
endorsements javascript,1.25718503584
working with,1.25370270239
cause science,1.243712888
user experience,1.243712888
about staff,1.23907746063
embedded systems,1.23907746063
section projects,1.23429756383
sharif university,1.23279395045
study software,1.23080917051
skills web,1.21996427918
projects section,1.21788952531
expand projects,1.21788952531
inc dates,1.21773392691
location vancouver,1.21369543534
recommendations view,1.21176269317
recommendations recommendations,1.21176269317
of technical,1.21120903431
about senior,1.20916092418
him again,1.2070433063
c endorsed,1.20624631901
engineering endorsed,1.20600656815
engineer intern,1.20568495126
california see,1.2053166182
tech lead,1.20467183673
more recommendation,1.19950031849
british columbia,1.19545461955
blizzard entertainment,1.19456829778
recommendations accomplishments,1.1903658383
francisco see,1.18500118302
work on,1.18318687218
one of,1.18274027038
of victoria,1.18221077789
section patents,1.1803947698
linux see,1.17964775997
patents section,1.17215282859
expand patents,1.17215282859
california 500,1.1643910045
the best,1.16368116763
facebook click,1.16106371319
fullstack academy,1.16106371319
twitter click,1.16106371319
rails see,1.16106371319
at netflix,1.16106371319
is a,1.16043666199
menlo park,1.1576081932
web application,1.15128824189
engineering see,1.15084551238
for c,1.1485998214
engineer and,1.14844175936
view 1,1.1419578762
engineer ,1.14184494633
who are,1.13803932864
others who,1.13730625773
are highly,1.13606586406
c see,1.1340608506
algorithms endorsed,1.13321971901
passionate about,1.13321971901
this endorsed,1.12950997887
a great,1.12938637267
neumont university,1.12592607568
engineer twitter,1.12592607568
endorsements distributed,1.12592607568
at pinterest,1.12592607568
docker inc,1.12592607568
ios development,1.12592607568
mobile application,1.12592607568
endorsements python,1.12440759266
endorsements java,1.12440759266
 software,1.12350896983
i would,1.12348974738
game development,1.12288936516
for mobile,1.12288936516
the web,1.12288936516
1 more,1.12264395426
operating systems,1.1212722879
application developer,1.1207425704
inc software,1.1207425704
is an,1.1180695739
he is,1.11063414962
worked on,1.10363836672
of california,1.10318899703
location menlo,1.10031749338
again in,1.10031749338
engineer in,1.09441443203
had the,1.09340169264
lead company,1.09065654812
propulsion laboratory,1.08961731252
sundog software,1.08900795931
engineer facebook,1.08900795931
ruby see,1.08900795931
california santa,1.08900795931
engineer microsoft,1.08900795931
stanford university,1.08864349191
applications see,1.08728445374
in test,1.08728445374
endorsed by,1.08684489386
able to,1.08173588899
in computer,1.08172926323
for linux,1.08074319794
and i,1.07774718222
skills python,1.0771326118
in the,1.07609287276
is one,1.0722451132
was senior,1.07140764299
but didn’t,1.07140764299
senior to,1.07140764299
manage directly,1.07140764299
didn’t manage,1.07140764299
ability to,1.0663620991
object oriented,1.05880475871
chance to,1.05689214377
park ca,1.05399141252
embedded software,1.05399141252
cloud computing,1.05351096545
about web,1.05172989653
senior staff,1.05014175351
wa see,1.05014175351
android development,1.05014175351
name uber,1.05014175351
is always,1.04825125239
i was,1.04582052608
and a,1.04306599798
skilled at,1.04242207218
highly skilled,1.04230825339
at this,1.04186025079
colleagues at,1.03909745332
ottawa canada,1.03767665288
canada area,1.03543107897
to learn,1.03327464199
a few,1.03322056314
skills c,1.03309887331
introduction to,1.03300300545
2017 employment,1.03262946629
as a,1.02646992067
she is,1.02582985713
for algorithms,1.02294006501
foundation dates,1.01838133079
alto ca,1.01838133079
he was,1.0180298181
algorithms see,1.0174225222
area see,1.01141259504
for android,1.01129375652
santa barbara,1.01129375652
software architect,1.01069643028
pivotal labs,1.00913585288
video game,1.00913585288
to take,1.00883142118
user interface,1.0062850097
to make,1.00385733936
recommendation recommendations,0.998560241615
recommendation view,0.998560241615
the team,0.994961176183
publications section,0.989487146395
expand publications,0.989487146395
opportunity to,0.987261420182
about lead,0.98650566079
the project,0.983334108223
highly recommend,0.981910883057
design patterns,0.981123686821
engineer on,0.981123686821
engineer ii,0.979635717355
associate software,0.975384142644
a passionate,0.975384142644
2 projects,0.974285611438
projects 2,0.974285611438
functional programming,0.970277819719
location redmond,0.9701717984
skills distributed,0.9701717984
have a,0.969118869555
team and,0.966238882959
3 more,0.966167275793
experience senior,0.965882072914
html css,0.965769908575
logic pd,0.965769908575
pulse 1533743,0.965769908575
view california,0.965769908575
virtual reality,0.965769908575
lead engineer,0.965769908575
driven development,0.965769908575
and software,0.961737518915
and is,0.96077333173
of british,0.95888042459
linux endorsed,0.957970718939
positions education,0.954233887627
view 3,0.952980955411
more positions,0.950243465561
francisco ca,0.950013923879
the chance,0.950013923879
he has,0.949924106353
of engineering,0.945006192263
of virginia,0.944509818963
programming languages,0.944509818963
see more,0.944148316335
i work,0.943710483815
group i,0.943512038482
 infrastructure,0.942082890465
for a,0.941347876602
pleasure to,0.940908723438
technical staff,0.939863202027
the future,0.934226257452
to any,0.933684890995
code and,0.930516126262
more about,0.928245884289
recommend him,0.927957097874
i worked,0.927596650256
victor has,0.926769779511
see description,0.925614876567
description see,0.925614876567
san diego,0.924274977435
to do,0.921851531037
i can,0.921085252661
computer graphics,0.920924155681
at salesforce,0.919788849769
1533743 followers,0.919788849769
test driven,0.919788849769
ca software,0.919788849769
unity technologies,0.919788849769
rails endorsed,0.919788849769
flight software,0.919788849769
for any,0.91809975005
2015 –,0.917950672473
3 given,0.916701190014
received 3,0.916701190014
would be,0.915723269073
location ottawa,0.915279638555
2017 –,0.91477822523
the most,0.914395231354
his ability,0.912353094446
sent software,0.911108362772
6 more,0.909884150756
mar 2017,0.909823987604
over the,0.909823987604
view 6,0.909043787883
on a,0.904135072825
mos location,0.902787513399
she was,0.90249424606
for the,0.90200677363
to be,0.901907385445
a pleasure,0.901281196562
computer vision,0.901107097815
any team,0.900702888218
science and,0.900551341177
reported directly,0.900424767683
directly to,0.900196139008
california berkeley,0.899389931216
we worked,0.897043615078
in different,0.896410711545
was a,0.895923696243
apr 2013,0.894155827765
developer with,0.893658882131
the big,0.892014241149
the software,0.892014241149
 google,0.890985986794
4 mos,0.890499312142
duration 1,0.889155047306
different groups,0.886818366284
engineering company,0.885836999509
publication 1,0.884917980067
section publication,0.884917980067
1 publication,0.884917980067
ceo at,0.884917980067
2015 employment,0.88270481694
has 1,0.882382234941
women in,0.88221866664
followers university,0.88216418239
programming see,0.882050590085
1 yr,0.881257291808
app development,0.880854597939
location seattle,0.880854597939
linkedin dates,0.880854597939
name linkedin,0.880854597939
engineer amazon,0.880854597939
university of,0.878683524013
inc click,0.877689614099
company name,0.87491349251
member of,0.873377866199
to the,0.871425074465
with a,0.871386589713
ashwin has,0.870895272974
android and,0.870895272974
uber dates,0.870895272974
applications endorsed,0.870895272974
zoosk inc,0.870895272974
facebook facebook,0.870895272974
general assembly,0.870895272974
netflix click,0.870895272974
uber click,0.870895272974
nasa jet,0.870895272974
principal engineer,0.870895272974
stack software,0.870895272974
linkedin click,0.870895272974
at zoosk,0.870895272974
video games,0.870895272974
 manager,0.870895272974
efren has,0.870895272974
endorsements ruby,0.870895272974
microsoft software,0.870895272974
engineer tools,0.870895272974
bs field,0.87065245904
engineering team,0.868047409759
systems and,0.867200618297
developer at,0.867200618297
dates employed,0.86663749685
employment duration,0.86663749685
degree connection3rd,0.862190390176
3rd degree,0.862190390176
duration 4,0.861061276463
asset to,0.86078697289
of my,0.860070518593
of the,0.859672775493
see less,0.858201087476
by 5,0.857994821691
area 500,0.856878861253
5 of,0.853840823107
1 expand,0.852950232739
of working,0.851421354017
2016 –,0.851324273721
development manager,0.850639257476
followers stanford,0.84997010211
by 2,0.849308856978
a strong,0.848620344856
2 of,0.848238155213
is highly,0.846029774245
of code,0.845283554877
google university,0.845283554877
name computer,0.845283554877
 awards,0.844791049352
honors ,0.844791049352
2016 employment,0.84442551829
account 3rd,0.844248920651
developer intern,0.843940000801
media is,0.843893444773
this media,0.843893444773
has 2,0.843618781375
who is,0.842713167061
i have,0.841410807852
and he,0.840608347261
a very,0.837218624266
i had,0.837179122792
in a,0.836857763191
structures and,0.835485734083
new technologies,0.835485734083
team members,0.83410725351
other who,0.832589739968
1 other,0.832589739968
with her,0.832201962275
palantir technologies,0.832157189512
at airbnb,0.832157189512
at apple,0.832157189512
1 given,0.832043470704
received 1,0.832043470704
to solve,0.831313829344
oriented design,0.82988525495
2 expand,0.829560846298
machine learning,0.829526029535
his team,0.829257317429
at the,0.828427858608
mos cause,0.827702030019
dates volunteered,0.827079123832
volunteer duration,0.827079123832
linkedin influencer,0.826648596641
a linkedin,0.826648596641
out of,0.826019721656
directly i,0.826019721656
large scale,0.824352731739
of florida,0.821204722827
amount of,0.821204722827
technologies inc,0.821204722827
the pleasure,0.819986107089
augmented reality,0.81873963399
ruby endorsed,0.81873963399
mysql see,0.81873963399
md solutions,0.81873963399
visual search,0.81873963399
technologies i,0.81873963399
and backend,0.81873963399
acm icpc,0.81873963399
arts ea,0.81873963399
uber uber,0.81873963399
9 others,0.815036320132
architect company,0.815036320132
2014 employment,0.81475101803
of computer,0.814522468271
passion for,0.814257536737
computer software,0.812646051817
kitchener canada,0.812646051817
part of,0.812471533103
education university,0.811309573384
that is,0.810178471627
and the,0.809065765776
mos see,0.80872920621
big data,0.808654969743
less see,0.808555403462
less about,0.808555403462
to a,0.807993476682
california san,0.806838117819
skills linux,0.806101478272
the opportunity,0.805566722296
number of,0.805566722296
developer and,0.804511962998
employed sep,0.802753658549
him to,0.802455684524
to help,0.802331988197
projects and,0.801678274116
brown university,0.799724853859
quickly and,0.799724853859
in my,0.79966071594
for programming,0.79930414251
i enjoyed,0.79930414251
networking and,0.796932346781
interests google,0.796932346781
web and,0.796932346781
2013 employment,0.796847895042
– mar,0.795527428955
with his,0.794966928551
2 yrs,0.792458270529
in software,0.792120674507
willing to,0.790182286087
waterloo degree,0.790182286087
i am,0.789739699595
duration 2,0.789483461483
sent i,0.78840630884
2013 –,0.788336635475
name bs,0.787899614246
employed jan,0.785182095638
to his,0.783938443508
technology see,0.783714431459
labs dates,0.783714431459
of our,0.783203045026
– dec,0.781641768671
to have,0.780566441325
of women,0.780364928902
lake city,0.780364928902
salt lake,0.780364928902
endorsements algorithms,0.77939673144
he always,0.77939673144
of his,0.778264089645
product manager,0.777229074458
for our,0.775946695812
3 projects,0.77491120106
has the,0.77491120106
employed aug,0.77428231914
easy to,0.774048331947
all of,0.774048331947
him a,0.774048331947
capital one,0.773864028496
him for,0.773864028496
click and,0.773293159735
area brazil,0.773024004587
around him,0.773024004587
big picture,0.773024004587
to reorder,0.772736634825
and drag,0.772736634825
drag to,0.772736634825
reorder skills,0.772736634825
15 more,0.770395361131
5 others,0.769674426103
more of,0.768679229103
and an,0.767572263897
– apr,0.767063327221
dec 2014,0.764852437212
polytechnic university,0.764750287572
uc berkeley,0.763715535902
not only,0.763688511413
director of,0.763473677738
project 1,0.762998267084
section project,0.762998267084
loris has,0.762907435246
experienced software,0.762907435246
redmond wa,0.762907435246
sauce labs,0.762907435246
dima has,0.762907435246
software craftsmanship,0.762907435246
twilio inc,0.762907435246
1533766 followers,0.762907435246
pulse 1533766,0.762907435246
progressive web,0.762907435246
 techlead,0.762907435246
at electronic,0.762907435246
at red,0.762907435246
of undefined,0.762501333517
see moresee,0.762501333517
moresee more,0.762501333517
undefined summary,0.762501333517
summary highlights,0.762501333517
view 15,0.762387271282
and societies,0.762218469278
projects 3,0.76203495614
cause education,0.761841191046
electrical engineering,0.760659237199
2 others,0.760632353137
how to,0.760595812971
columbia canada,0.760127959032
about principal,0.759437440998
– present,0.759213621805
activities and,0.759058255755
endorsements c,0.758779063002
the product,0.758424565249
and technology,0.75736970112
1 project,0.756919503187
as an,0.756653319156
artificial intelligence,0.75566677813
2 given,0.75566677813
received 2,0.75566677813
again view,0.754795312038
ever worked,0.754795312038
forward to,0.754279208937
learning see,0.754279208937
that he,0.752505595013
an excellent,0.750303119494
8 mos,0.749411922852
architect at,0.748512728532
an amazing,0.748512728532
lead for,0.748512728532
he can,0.748512728532
ii company,0.748512728532
sep 2015,0.748490065326
9 mos,0.748039791818
2014 –,0.747851768447
followers amazon,0.745653703931
front end,0.745653703931
facebook software,0.745653703931
programming endorsed,0.745653703931
if youre,0.745653703931
employed may,0.744951077194
when he,0.744715576021
present employment,0.743841703913
– aug,0.743729986657
i know,0.743324864404
of southern,0.742678222061
hes a,0.741835902051
section publications,0.740493066978
and his,0.740493066978
had a,0.740419516596
languages english,0.739323904235
as well,0.737316594457
3 of,0.73635228803
by 3,0.73635228803
work and,0.736069940603
tools ,0.735222279241
technology san,0.735222279241
awards section,0.734360771692
expand honors,0.734360771692
volunteer experience,0.734360771692
systems see,0.73326561988
the new,0.729317464239
an engineer,0.729025332877
my work,0.729025332877
technology officer,0.729025332877
microsoft corporation,0.729025332877
engineering at,0.727602299239
employed oct,0.727288449024
position has,0.726514541401
22 more,0.726157424784
view 22,0.726157424784
influencer ceo,0.726157424784
was always,0.72594949083
a number,0.72594949083
feb 2017,0.72594949083
science see,0.725782205056
duration 5,0.725708971445
and hard,0.725592999443
frank has,0.725592999443
more skills,0.725470138453
more view,0.72539267302
apps and,0.725111955555
for embedded,0.725111955555
for nodejs,0.725111955555
amazon software,0.725111955555
languages section,0.724945438488
expand languages,0.724945438488
looking for,0.724582267646
problems and,0.724446420113
application development,0.724033338223
kind of,0.724033338223
senior developer,0.724033338223
with he,0.723777123589
natural language,0.723777123589
learn and,0.723777123589
skills view,0.723300134863
4 expand,0.722613587975
2012 –,0.721235616347
pleasure of,0.720592824998
his work,0.720592824998
a good,0.720305319972
to get,0.720024194742
worked together,0.719342173878
has 4,0.719024087417
has 3,0.71857813957
2 mos,0.717377945875
be a,0.716051023655
skills recommendations,0.715298538289
2010 –,0.715132016169
6 of,0.715086766285
5 mos,0.714704916311
2 patents,0.714090515168
berkeley san,0.714090515168
patents 2,0.714090515168
the latest,0.714090515168
members google,0.714090515168
followers facebook,0.714090515168
engineer who,0.714090515168
berkeley degree,0.713153948681
and computer,0.711854848566
aug 2016,0.711656042188
algorithms and,0.710820407222
endorsements for,0.709752470026
given 2,0.709437974905
may 2013,0.708705429902
bachelor of,0.708615064131
and was,0.708121009447
see all,0.708041877875
academy dates,0.708024129282
want to,0.707892793119
software and,0.707892793119
500 500,0.707152558278
500 connections,0.707152558278
to build,0.707141368592
7 mos,0.705950496207
in many,0.705883416693
technologies and,0.705883416693
engineer he,0.705055875847
i love,0.705055875847
ive had,0.705055875847
design see,0.705055875847
teams and,0.705055875847
– feb,0.704533140823
a video,0.70411078346
for computer,0.70411078346
am a,0.703696234748
a team,0.70319663485
you can,0.703086490839
3 expand,0.703043818268
santa clara,0.702902232123
for mysql,0.702902232123
sde intern,0.702902232123
pinterest dates,0.702902232123
scalability endorsed,0.702902232123
the runway,0.702902232123
for scalability,0.702902232123
at snapchat,0.702902232123
name pinterest,0.702902232123
clara university,0.702902232123
rent the,0.702902232123
scalability see,0.702902232123
amazon click,0.702902232123
at cloudera,0.702902232123
mad mimi,0.702902232123
allen hamilton,0.702902232123
mobile app,0.702902232123
is very,0.70212085517
research assistant,0.701477404528
this position,0.701434800013
with the,0.699567640081
about sr,0.699293944215
and design,0.699293944215
also a,0.699293944215
information systems,0.699293944215
courses section,0.699262821229
expand courses,0.699262821229
jan 2017,0.697963999829
of a,0.697708724221
intern company,0.697226814256
apr 2015,0.696853450157
manager at,0.694510413868
– oct,0.69407691412
has been,0.693740891614
jan 2015,0.693215404231
a lot,0.692128940926
team i,0.692114807295
field of,0.691662878707
of study,0.691241498549
followers apple,0.691125623032
 web,0.691125623032
location sunnyvale,0.691125623032
build the,0.691125623032
have worked,0.690732263785
high school,0.690628983219
southern california,0.690492032511
has a,0.690413452208
view 39,0.688896724483
39 more,0.688896724483
systems endorsed,0.688892118499
dates attended,0.688730820139
expected graduation,0.688730820139
attended or,0.688730820139
or expected,0.688730820139
information technology,0.688117130731
simon fraser,0.688117130731
– jan,0.687831691012
section courses,0.687505792821
name bachelor,0.686906914841
yr 3,0.686516944127
learning endorsed,0.686100261926
high quality,0.686100261926
science grade,0.685986303557
skills algorithms,0.685986303557
section honors,0.685522114139
jan 2016,0.685284858423
at intel,0.685253809854
sep 2016,0.68472096901
about the,0.68472096901
love to,0.683931591782
i recommend,0.683931591782
basc field,0.683931591782
to this,0.682883191811
of product,0.682883191811
and algorithms,0.682883191811
he did,0.682883191811
acquired by,0.682699753522
university degree,0.682516547642
on our,0.681492865312
activity experience,0.6797194144
followers see,0.678821722607
in his,0.678633510256
– nov,0.678080010426
is not,0.677057973921
3 mos,0.676842978558
by 7,0.676723456971
sep 2014,0.676623483504
employed dec,0.676131125363
by 6,0.675813228184
fraser university,0.675204084763
is the,0.673235698313
study information,0.67319795694
and more,0.67274819741
development team,0.67274819741
– sep,0.672436676589
27 endorsements,0.67227501685
the first,0.67227501685
see 27,0.67227501685
engineering dates,0.67208520964
degree name,0.66912241057
system for,0.668660351126
well as,0.668215917744
organizations section,0.668183914973
expand organizations,0.668183914973
employed feb,0.668081227242
7 of,0.667317196174
i highly,0.666665284063
booz allen,0.665966721146
experience staff,0.665966721146
engineer software,0.665966721146
and google,0.665966721146
to quickly,0.664937446535
– may,0.664273878043
employed mar,0.664082760994
problem solving,0.66383151283
to improve,0.663479822144
study electrical,0.663102932066
follow follow,0.66297925636
highlights follow,0.66297925636
follow entityname,0.66297925636
ontario canada,0.662968096786
to my,0.662672858717
for me,0.662672858717
mar 2016,0.661977930841
microsoft research,0.661795241409
support for,0.661795241409
of her,0.6608984558
of applied,0.6608984558
because he,0.660383830192
followers linkedin,0.660383830192
development dates,0.660383830192
computer architecture,0.660383830192
engineer team,0.660383830192
mobile and,0.660383830192
about engineering,0.660383830192
infrastructure company,0.660383830192
methodologies see,0.660383830192
6 expand,0.660335200787
has 6,0.660335200787
dec 2015,0.660255767364
hesitate to,0.659568413166
data visualization,0.659568413166
section languages,0.6590736921
chief technology,0.65879526445
science endorsed,0.65879526445
section organizations,0.657390245085
team he,0.657375876682
to share,0.657375876682
about technical,0.657375876682
into a,0.657375876682
employed apr,0.657159250515
an asset,0.65538377666
and would,0.65538377666
aug 2014,0.653148979294
that are,0.652129278305
was one,0.652129278305
liked see,0.652106197379
development and,0.651363778912
our team,0.651066503443
was able,0.651066503443
it was,0.651011544225
by 4,0.65044991821
graduation 2003,0.650359539343
lot of,0.649559885143
for machine,0.649059715945
mar 2009,0.648914503921
and it,0.648914503921
1 mo,0.648352597421
view 24,0.647690606447
24 more,0.647690606447
is also,0.647690606447
he worked,0.647024398607
inc university,0.647024398607
highlights experience,0.64629411581
recommendations received,0.645319767115
2012 employment,0.643719329258
all see,0.643514026116
by 9,0.643042846739
product development,0.642514148271
the time,0.642514148271
jun 2015,0.642449394661
11 mos,0.642251062047
that she,0.642201849077
4 of,0.642179792259
3 others,0.642139588568
systems dates,0.641512552068
may 2015,0.641482967008
view 5,0.640836176028
followers pulse,0.639568125027
a account,0.639197523838
name bsc,0.639074334706
yr 6,0.638788722671
invitation sent,0.638419315652
more actions,0.638419315652
pending invitation,0.638419315652
connect pending,0.638419315652
connections connect,0.638419315652
employed nov,0.638213155805
riviera partners,0.638122706234
skills css,0.638122706234
the dojo,0.638122706234
first robotics,0.638122706234
innovation center,0.638122706234
location remote,0.638122706234
the tech,0.638122706234
tofino security,0.638122706234
badrul liked,0.638122706234
location tehran,0.638122706234
engineer netflix,0.638122706234
of tanel’s,0.638122706234
current and,0.638122706234
with murat,0.638122706234
waterloo 172024,0.638122706234
at mobify,0.638122706234
twitter senior,0.638122706234
 microsoft,0.638122706234
exago inc,0.638122706234
android app,0.638122706234
skills scalability,0.638122706234
with ashwin,0.638122706234
of victor’s,0.638122706234
victor’s colleagues,0.638122706234
women engineers,0.638122706234
greater salt,0.638122706234
bharat has,0.638122706234
 endorsements,0.637903391245
featured skills,0.637903391245
aug 2012,0.637653163532
skills ,0.637559400095
1 language,0.637037189607
section language,0.637037189607
language 1,0.637037189607
the technical,0.636436149567
system and,0.636436149567
5 more,0.635856769377
look forward,0.635741928385
a fantastic,0.634424386552
and web,0.634424386552
chapel hill,0.634424386552
been an,0.634424386552
a better,0.634424386552
yrs location,0.634416210895
all activity,0.633682862476
yrs 8,0.633013677898
graphics and,0.632973817261
android developer,0.632973817261
research software,0.632973817261
location kitchener,0.632973817261
i like,0.632430077158
projects at,0.632430077158
those around,0.632430077158
he works,0.632430077158
duration 3,0.631229646504
employed jun,0.631133854197
lead at,0.630100483152
the way,0.630100483152
view 21,0.629185070406
she has,0.627681355496
10 mos,0.626991181313
up with,0.626662668837
technology degree,0.625831332183
oct 2016,0.62571702122
21 more,0.624042050634
view 2,0.623938772195
jun 2016,0.623866380933
2 more,0.621756298393
and always,0.621517358367
jan 2014,0.62138513517
duration 10,0.619871189687
a link,0.618796738263
and engineering,0.618564607624
science basc,0.617656441817
york times,0.617656441817
build and,0.617656441817
duration 7,0.61589238408
about university,0.615859997043
name the,0.614662336108
language processing,0.614084024871
what i,0.614084024871
yr 2,0.614018854674
given 3,0.613974244163
and 1,0.612598374185
canada see,0.612568531993
aug 2015,0.612425257629
oct 2015,0.61222282087
oct 2013,0.61222282087
has 5,0.61222282087
– 2010,0.611965914224
i always,0.611896872061
and test,0.611896872061
mentor company,0.611896872061
with i,0.611896872061
author of,0.611896872061
ways to,0.611896872061
2004 –,0.611738098659
working in,0.611695232482
by 8,0.611130526768
feb 2014,0.611130526768
assistant company,0.610741827811
such as,0.608942375181
team player,0.608942375181
jan 2005,0.60731566417
to create,0.60731566417
the next,0.60731566417
2003 –,0.606903724669
for agile,0.606891018202
engineer consultant,0.606891018202
location berkeley,0.606891018202
software architecture,0.606891018202
a solid,0.606472827453
sent im,0.606472827453
– jun,0.606217503691
in an,0.605821421467
a project,0.605821421467
it is,0.604898304134
5 expand,0.604898304134
4 yrs,0.604721737111
hard working,0.604458932335
time and,0.603672241774
1 media,0.603658794019
1 this,0.603658794019
media 1,0.603658794019
team lead,0.603331240633
design implementation,0.603306041869
written in,0.603306041869
worked at,0.603306041869
google see,0.603306041869
lots of,0.603306041869
skills agile,0.603306041869
mobile devices,0.603306041869
team at,0.60260641873
teaching assistant,0.602427771925
test company,0.602415769173
23214 members,0.602415769173
by christian,0.602415769173
on him,0.602415769173
danny has,0.602415769173
css see,0.602415769173
computing science,0.602415769173
location skopje,0.602415769173
women who,0.602415769173
waterloo 23214,0.602415769173
technical manager,0.602415769173
yahoo inc,0.602415769173
2001 –,0.601542616438
yr 9,0.601348176247
is able,0.599379985364
on his,0.598902224849
and information,0.598902224849
interests university,0.59871444321
nov 2015,0.598283432164
2011 –,0.598226681072
more than,0.597255809294
and 2,0.597069012267
yrs 2,0.597067903759
language english,0.596374103394
has an,0.595933441536
state university,0.595669003187
and implementation,0.595245862753
2009 –,0.594502811185
members university,0.594477063744
sep 2013,0.594382839592
intel corporation,0.593779408351
languages 2,0.59370275981
2 languages,0.59370275981
students together,0.592423073939
were students,0.592423073939
university dates,0.591050910764
vancouver british,0.59100568555
him he,0.59100568555
lockheed martin,0.59100568555
designing and,0.590134784105
hard to,0.590134784105
for more,0.590134784105
top of,0.590134784105
things done,0.590134784105
of washington,0.590134784105
21 endorsements,0.588196986904
see 22,0.587310316434
the world,0.587310316434
22 endorsements,0.587310316434
was the,0.586662020092
6 mos,0.585926133931
yr 5,0.585641234395
name bachelors,0.584644518698
two years,0.584489975579
languages and,0.583458162624
the lead,0.583458162624
 and,0.583458162624
christian has,0.583458162624
attitude and,0.583458162624
building a,0.581016921396
in java,0.581016921396
the company,0.580909872697
see 21,0.580909872697
3 yrs,0.578333640021
work ethic,0.577459498405
applied science,0.577017415323
carnegie mellon,0.576976008643
sr manager,0.576470530725
would love,0.576470530725
ive ever,0.576470530725
about mentor,0.576470530725
2007 –,0.57525141659
is to,0.574698903766
mar 2015,0.574245465556
jun 2010,0.574245465556
and development,0.573807620184
people who,0.573255371195
duration 9,0.572573835099
with an,0.572144220989
yr 11,0.571782898013
5 yrs,0.571621194137
im a,0.571574144909
ive worked,0.571574144909
duration 11,0.570980534484
my team,0.570788862104
computing machinery,0.570760535717
for ios,0.570760535717
all things,0.570760535717
tehran polytechnic,0.570760535717
amirkabir university,0.570760535717
software systems,0.570760535717
tehran iran,0.570760535717
systems software,0.570760535717
with view,0.570760535717
of technology,0.570678284465
mellon university,0.570033167461
duration 8,0.569834873032
9 of,0.569280106418
and mobile,0.567831131057
weiner is,0.567831131057
name snapchat,0.567831131057
name netflix,0.567831131057
any software,0.567831131057
salesforce dates,0.567831131057
remote see,0.567831131057
ivan has,0.567831131057
uber university,0.567831131057
experience engineering,0.567831131057
waterloo 179405,0.567831131057
for open,0.567831131057
xbox 360,0.567831131057
infrastructure google,0.567831131057
software llc,0.567831131057
name electronic,0.567831131057
179405 followers,0.567831131057
pulse 1533740,0.567831131057
endorsements linux,0.567831131057
skills embedded,0.567831131057
netflix dates,0.567831131057
karin has,0.567831131057
lukasz luke,0.567831131057
airbnb dates,0.567831131057
park california,0.567831131057
mobile software,0.567831131057
mikhail has,0.567831131057
engineer uber,0.567831131057
amadeus it,0.567831131057
whatsapp inc,0.567831131057
frontend and,0.567831131057
affirm inc,0.567831131057
name salesforce,0.567831131057
