term,likelihood_ratio
analytics and,0.97635582973
greater new,0.975889893927
berkeley haas,0.972414333941
cross asset,0.972414333941
the state,0.970671043277
income endorsed,0.969205252975
business analysis,0.968783482036
national bank,0.968549472872
engineer company,0.967672457327
cme group,0.966006499749
of mathematics,0.966006499749
expand certifications,0.965780839891
certifications section,0.965780839891
association of,0.964001326591
2 expand,0.962066281823
section languages,0.961831308949
languages 2,0.960068270389
2 languages,0.960068270389
consultant company,0.959623540458
analyst intern,0.959037778419
and capital,0.95785437781
simon fraser,0.956955426826
city area,0.954780496471
test score,0.953629107784
 robert,0.95218798059
financial planning,0.95218798059
university washington,0.95218798059
derivatives endorsed,0.950966310242
followers first,0.950144888843
maryland ,0.950144888843
robert h,0.950144888843
h smith,0.950144888843
liquidity risk,0.948710097803
engineer algorithmics,0.948710097803
for sas,0.948710097803
has 2,0.947130224429
2011 –,0.946104063651
2014 –,0.944432977727
– 2013,0.944341189439
cfa institute,0.942998165158
company name,0.940798909705
msc field,0.939507531918
option pricing,0.937449047464
excel see,0.935828520044
2016 –,0.934468728185
dates employed,0.934402417053
employment duration,0.934402417053
to reorder,0.934400752438
and drag,0.934400752438
drag to,0.934400752438
reorder skills,0.934400752438
click and,0.934209714779
– 2015,0.933899387344
endorsements quantitative,0.933226432503
markets dates,0.933226432503
graduation 2014,0.931829026705
university degree,0.931374631077
analytics see,0.931164867224
management lp,0.928291602887
 finance,0.925009580666
the university,0.924156320273
yet accomplishments,0.924059231279
 credit,0.923997096899
languages section,0.92391413722
expand languages,0.92391413722
activities and,0.92304238605
and societies,0.92282267022
see less,0.921857497804
actuarial science,0.919321044899
mos location,0.919039815647
master’s degree,0.917661475947
assistant intern,0.916491524527
asset pricing,0.914889857015
area see,0.913717640067
study mathematics,0.913278267179
trinity college,0.913074784821
d1g1t inc,0.911664863096
location newry,0.911664863096
manulife financial,0.911664863096
director financial,0.911664863096
financial analytics,0.911664863096
at bmo,0.911664863096
fincad click,0.911664863096
pulse 1533940,0.911664863096
1533940 followers,0.911664863096
 cross,0.911664863096
freddie mac,0.911664863096
income analytics,0.911664863096
duration 1,0.909346823148
ucla anderson,0.909089476119
see more,0.908698594119
any recommendations,0.907825626592
see all,0.901842942977
2015 –,0.901501975796
more education,0.901053486605
followers see,0.900711970678
boston university,0.900134156155
models and,0.899230612639
consultant ,0.898195166499
engineering dates,0.896267806783
of the,0.895522578506
data analyst,0.894943417465
analysis endorsed,0.893964733117
bachelor of,0.892004419137
see description,0.891915139902
description see,0.891915139902
at rbc,0.891846146704
pricing and,0.89122051671
for finance,0.89122051671
more about,0.890286403358
analysis and,0.890070723233
hopkins university,0.888248366638
1 yr,0.886383311692
study applied,0.885664893886
methods in,0.885014169389
engineer at,0.884901873969
section certifications,0.883640697007
present employment,0.881669544025
time management,0.881173215208
solvency ii,0.881173215208
education queens,0.881173215208
 technology,0.880551899194
graduation 2007,0.876782704204
consulting services,0.876464290948
pension plan,0.876464290948
of edinburgh,0.876464290948
peking university,0.875570894048
recommendations yet,0.874051606941
associate company,0.873414130908
– present,0.873079096772
securities and,0.873028569375
for market,0.872949954569
about university,0.872925139092
rutgers the,0.872590343239
mae financial,0.872487529945
belfast united,0.872487529945
analytics 36987,0.872487529945
174860 members,0.872487529945
name cibc,0.872487529945
scotia capital,0.872487529945
belfast degree,0.872487529945
options 174860,0.872487529945
 hull,0.872487529945
dr antonie,0.872487529945
financial reporting,0.872487529945
numerix dates,0.872487529945
less see,0.871266275284
less about,0.871266275284
jun 2014,0.870849921843
more skills,0.869951212925
mathematics and,0.868747647529
skills view,0.868052049554
more view,0.866144980881
skills recommendations,0.866081790663
recommendations hasn’t,0.865886012172
followers bloomberg,0.865441769097
phd field,0.865371569959
0 you,0.863966233696
2015 employment,0.863701319265
management company,0.863104847076
given any,0.862857151792
given 0,0.862857151792
hasn’t given,0.862857151792
followers financial,0.861843249417
2016 employment,0.861182474369
5 mos,0.858941558431
derivatives pricing,0.858253492276
location shanghai,0.858253492276
1 connection,0.858171234333
connection have,0.858171234333
education university,0.857659972736
2013 –,0.855097942973
received any,0.854708787843
haven’t received,0.854708787843
0 given,0.854708787843
you haven’t,0.854708787843
received 0,0.854708787843
new jersey,0.853569927437
in mathematics,0.853281028959
university college,0.853099985372
highlights experience,0.85149710244
shanghai city,0.85108848226
sent financial,0.85108848226
 analytics,0.85108848226
name master’s,0.846870633709
canada see,0.845084321917
cfa level,0.844802277725
rate derivatives,0.844802277725
bachelors degree,0.844631676036
of iowa,0.844041161382
numerical methods,0.843949736731
all see,0.841100000791
canada dates,0.840638974203
financial dates,0.840638974203
university ,0.840550046686
test scores,0.840406516874
of philosophy,0.83931285859
2 endorsements,0.838464443719
name university,0.838318642218
employed apr,0.837337950219
name bmo,0.837254369363
professionals garp,0.837254369363
graduation 2011,0.837153226942
quantitative analysis,0.836777102994
featured skills,0.836226237411
 endorsements,0.836226237411
skills ,0.835775300124
quantitative risk,0.835000666911
duration 6,0.834581950811
5 connections,0.833005157059
– jul,0.832493205733
see 2,0.832461189033
location greater,0.831939216378
3 expand,0.831019228101
student investment,0.830947663464
name r2,0.830947663464
 sr,0.830947663464
pulse 1533941,0.830947663464
mae university,0.830947663464
cash flow,0.830947663464
grade 21,0.830947663464
tactical funds,0.830947663464
1 expand,0.829119538108
has 3,0.827073270053
university toronto,0.826874166485
and economics,0.826818062853
master field,0.826525177488
2012 –,0.826506890963
chase ,0.825687178924
a financial,0.825687178924
employed jul,0.825178990581
duration 2,0.822758189235
a account,0.822033384729
name msc,0.820872286369
and finance,0.82015629159
matlab see,0.820115724695
skills vba,0.820080631584
2014 employment,0.820057081446
recommendations received,0.818865358345
2010 –,0.817284784162
derivatives and,0.81725982159
state street,0.815982223784
education featured,0.815581868362
name factset,0.814070451087
in risk,0.814070451087
financial software,0.814070451087
invitation sent,0.813235221767
more actions,0.813235221767
connections connect,0.813235221767
pending invitation,0.813235221767
connect pending,0.813235221767
haas school,0.812068915131
has 1,0.810677396284
analysis of,0.810629243105
research associate,0.810399536919
pricing models,0.807341700173
philosophy phd,0.806397010162
us securities,0.804926883651
exchange commission,0.804926883651
2 mos,0.803407774711
data science,0.800520390799
company dates,0.800520390799
stochastic calculus,0.799900248746
about associate,0.799444898936
name bachelor,0.798730704386
2007 –,0.797117689072
cfa who,0.797006456239
has a,0.795828441332
and structured,0.795774019431
– 2011,0.795708197864
jan 2016,0.794926740089
business degree,0.793862688134
for matlab,0.793862688134
employed jan,0.793801225257
duration 3,0.793261837482
2 yrs,0.792834039041
of british,0.791449546843
for data,0.791445629392
followers university,0.791350026335
certification 1,0.791232870051
1 certification,0.791232870051
section certification,0.791232870051
endorsed by,0.789392290677
employed sep,0.78870601885
1533941 followers,0.786776584763
quic financial,0.786776584763
followers moody’s,0.786776584763
ulster university,0.786776584763
36987 followers,0.786776584763
cibc capital,0.786776584763
section courses,0.786607572671
the johns,0.786404718762
colleagues at,0.784576099936
royal bank,0.784204001816
anderson school,0.784204001816
science msc,0.783208090955
– 2012,0.781121380238
– 2016,0.781104862385
doctor of,0.780680162311
1 mo,0.78066708876
teaching assistant,0.780644454157
location beijing,0.778646509199
feb 2016,0.77699736867
2011 employment,0.776583520017
series analysis,0.775935757066
statistical modeling,0.775935757066
see 17,0.775499921237
17 endorsements,0.775499921237
cfa program,0.774473690302
risk managers,0.774473690302
thomson reuters,0.774473690302
about risk,0.772601831757
senior director,0.772601831757
south africa,0.772601831757
skills derivatives,0.771611370258
4 mos,0.771525915225
employed mar,0.770232564053
graduation 2009,0.769081414188
experience in,0.768273547943
financial economics,0.767019982206
senior associate,0.767019982206
analyst ,0.766302205989
graduation 2015,0.765932143826
employed feb,0.765320344527
– jun,0.765044246146
british columbia,0.765002572149
of waterloo,0.764714861071
york new,0.764195753319
languages english,0.764152184586
hong kong,0.763820794378
ibm canada,0.763638736287
of mathematical,0.763638736287
3 yrs,0.763526421278
polytechnic school,0.762425091626
3 mos,0.762266127636
– sep,0.761294106225
name bachelors,0.761191330609
bsc field,0.761150340077
knowledge of,0.760865906365
los angeles,0.760769444478
valuation and,0.76042490691
sent highlights,0.760004429576
courses section,0.7594617113
expand courses,0.7594617113
name phd,0.759363521805
2013 employment,0.75887912683
duration 4,0.757944065549
and 1,0.757877867685
– 2014,0.757652459955
graduation 2010,0.756352167182
jul 2016,0.75630158473
and 4,0.755178453162
graduation 2012,0.754659393372
english interests,0.753996275303
location paris,0.753811989234
baruch college,0.753542105932
english french,0.753056127101
3 languages,0.753033553003
languages 3,0.753033553003
duration 5,0.752714611845
investment risk,0.751780164467
wuhan university,0.751780164467
of fixed,0.751780164467
7 mos,0.751397077221
– may,0.750178163219
the risk,0.749727852224
financial econometrics,0.749727852224
management dates,0.748516412149
see 6,0.74815822018
research assistant,0.74815822018
 awards,0.74801979955
honors ,0.74801979955
assistant company,0.747926958249
jpmorgan chase,0.747842330168
management network,0.747625656896
the cfa,0.747625656896
followers queens,0.747625656896
and exchange,0.747625656896
vice president,0.747459866524
section test,0.746450255384
scores section,0.746450255384
expand test,0.746450255384
office see,0.746450255384
jp morgan,0.746270680248
skills data,0.74623569233
city university,0.74623569233
see 9,0.746091440962
9 endorsements,0.746091440962
analytics endorsed,0.744729757165
– apr,0.744712537787
6 endorsements,0.744698938748
who is,0.742357416619
is highly,0.742336186746
employed aug,0.742041989614
finance general,0.741885780328
melenkevitz phd,0.741885780328
james melenkevitz,0.741885780328
employed jun,0.740586954241
deloitte canada,0.739658510226
msci inc,0.739658510226
risk models,0.739658510226
numerix click,0.739658510226
21 dates,0.739658510226
jinan university,0.739658510226
name markit,0.739658510226
risk consultant,0.739658510226
htus ,0.739658510226
followers scotiabank,0.739658510226
prmia ,0.739658510226
– aug,0.739288741107
study quantitative,0.739202116791
11 mos,0.738771757011
technologies dates,0.73870358759
activity experience,0.738320067728
technology dates,0.7377997884
name ibm,0.737565422175
of undefined,0.737077095901
moresee more,0.737077095901
undefined summary,0.737077095901
see moresee,0.737077095901
summary highlights,0.737077095901
to ensure,0.73648309172
aug 2015,0.736335952226
teamwork see,0.736313126808
toronto toronto,0.736313126808
and derivatives,0.736313126808
for teamwork,0.736313126808
2006 –,0.736228216653
accomplishments interests,0.736196916924
and portfolio,0.73584897024
 co,0.7356096102
experience senior,0.735538546961
6 connections,0.734435144094
skills matlab,0.734181288828
followers rbc,0.734153646404
analyst cfa,0.734153646404
equity analyst,0.734153646404
advanced analytics,0.734153646404
more of,0.733721643225
engineering grade,0.732777633654
– mar,0.732600526409
sep 2015,0.732095735856
and statistics,0.731924561862
13 more,0.730171737279
view 13,0.730171737279
2 connections,0.729600172858
 polytechnic,0.728241315742
followers the,0.727355589722
and 2,0.72564194718
and 5,0.725580261455
6 mos,0.725527936153
management ,0.725091567477
– 2010,0.724737078739
 global,0.724606458834
2009 –,0.724413831831
2013 activities,0.724249866238
see 10,0.723354139957
10 endorsements,0.723354139957
intern company,0.723172554718
2008 –,0.723126225387
for capital,0.722480619949
senior consultant,0.722100461799
portfolio risk,0.722100461799
finance field,0.722100461799
– 2009,0.721908078271
all activity,0.721655835163
volunteer experience,0.721241277288
aug 2011,0.721078710638
and modeling,0.719957645362
quantitative financial,0.719957645362
name deloitte,0.719957645362
assistant director,0.719957645362
derivatives analyst,0.719957645362
employed may,0.719547390875
name citi,0.718412571383
and 3,0.718104883967
mos see,0.717531292191
4 connections,0.717436401331
internship company,0.715610939977
see 12,0.715536049875
12 endorsements,0.715536049875
2012 employment,0.715243102305
school degree,0.71399973721
3 endorsements,0.713919915701
skills capital,0.713766953913
financial technology,0.713766953913
university dates,0.713504063103
sgcib dates,0.712424534692
18 more,0.712254964261
view 18,0.712254964261
endorsement for,0.710810715824
volunteer duration,0.709404300336
dates volunteered,0.709404300336
highly skilled,0.708273056452
members financial,0.70801660103
skilled at,0.707157300923
ms field,0.706516549615
skills and,0.705172540116
at this,0.705132299996
name fincad,0.704990373962
fincad dates,0.704990373962
within the,0.704966318731
risk analysis,0.704115960633
citi dates,0.704115960633
the george,0.704115960633
fx options,0.703492425833
2 certifications,0.703473510548
4 endorsements,0.70209478566
graduation 2006,0.701967617101
george washington,0.701572159103
see 3,0.701185652199
science bsc,0.700999180014
physics dates,0.700122941436
for sql,0.700042952455
– jan,0.699469272093
name bank,0.699410926228
paris dauphine,0.699410926228
education new,0.699284182718
positions education,0.699275070877
area senior,0.699117682832
bloomberg see,0.699117682832
duration 7,0.699064389476
manager company,0.698866656944
level i,0.69835868602
of michigan,0.698002661964
employed nov,0.696984404789
this endorsed,0.696754905262
jul 2011,0.696278423442
markets see,0.696278423442
yr location,0.696014387211
10 mos,0.695989716779
in the,0.695833791549
equity derivatives,0.695791091796
mo location,0.695633851048
bachelor’s degree,0.695402418453
georgia institute,0.695284117845
jun 2015,0.694562611034
more positions,0.694440636171
follow follow,0.693777733654
highlights follow,0.693777733654
follow entityname,0.693777733654
research analyst,0.693031500541
united kingdom,0.692649534042
cfa and,0.692634864881
financial data,0.692634864881
5 endorsements,0.692326299501
graduation 2013,0.692072936621
about senior,0.6909464729
for structured,0.690884011114
magnetar capital,0.690884011114
finance group,0.690884011114
derivative pricing,0.690884011114
financial modelling,0.690884011114
mba field,0.690662550456
bank dates,0.690646222826
3 connections,0.689737727869
see 4,0.689571448228
see 5,0.689490594703
7 endorsements,0.689490594703
janice’s colleagues,0.689218976345
investment advisory,0.689218976345
service click,0.689218976345
name manulife,0.689218976345
and model,0.689218976345
manager model,0.689218976345
pulse 1533947,0.689218976345
engineer quantitative,0.689218976345
nanjing university,0.689218976345
interests fannie,0.689218976345
of janice’s,0.689218976345
mae 74228,0.689218976345
group 75,0.689218976345
algorithmics inc,0.689218976345
r2 alumni,0.689218976345
mae the,0.689218976345
claire has,0.689218976345
followers banking,0.688943024449
location new,0.688057518331
mos education,0.687802680996
followers pulse,0.68773028423
9 mos,0.687385442642
study economics,0.687188052071
general dates,0.686708330287
7 connections,0.686695411581
 risk,0.686084537407
engineer i,0.686084537407
about manager,0.685541209804
analyst at,0.685489649033
management degree,0.685169486805
certifications 2,0.684879546515
graduation 2008,0.684709907807
engineering and,0.684329201894
8 mos,0.683291712853
accounting and,0.68189063293
california los,0.681424516561
about intern,0.681424516561
graduation 2004,0.681134584519
employed oct,0.680963050178
2010 employment,0.680550745456
name societe,0.678407607202
see 7,0.678381059918
3 of,0.678106189929
by 3,0.678106189929
duration 9,0.677971572862
yrs location,0.677363150683
department of,0.676863198768
11 more,0.676812923696
sep 2012,0.674735262391
apr 2010,0.674187039998
view 11,0.673811997584
yrs 5,0.673775871349
in mathematical,0.673631866465
intercontinental exchange,0.673631866465
rate models,0.673631866465
cpp investment,0.673631866465
investment board,0.673631866465
associate director,0.673549595102
for bloomberg,0.672077582453
name mba,0.671528235663
2015 activities,0.670944059023
score 1,0.670183075877
4 yrs,0.669490284056
france see,0.668248064839
as a,0.667100235057
to the,0.666119748248
2012 activities,0.665956430855
and data,0.664947928988
awards section,0.663429388989
expand honors,0.663429388989
– dec,0.661399004427
25 more,0.661267075019
view 25,0.661267075019
12 more,0.660560032548
view 12,0.660560032548
sep 2013,0.659553255254
sql see,0.659287872152
duration 11,0.659038535959
products and,0.658873795276
management at,0.658609741912
financial management,0.658609741912
finance financial,0.658609741912
– 2007,0.658401481872
of engineering,0.657595244559
specialist company,0.65732429672
international business,0.65732429672
skills market,0.655831133857
and analytics,0.655679994288
of chicago,0.655564434917
beijing city,0.655508976008
at deloitte,0.655074123876
basel iii,0.655074123876
backed securities,0.655074123876
in canada,0.655074123876
finite difference,0.655074123876
mortgage backed,0.655074123876
modelling and,0.655074123876
yr 4,0.654979700137
and 7,0.654979700137
mo cause,0.654595932725
1 test,0.654473218129
name doctor,0.654435285373
archelon group,0.654099992862
in business,0.653868550044
– oct,0.653733735167
and applied,0.652605973939
yrs 3,0.65250608615
yrs 2,0.651865019831
yr 8,0.650521794897
and 6,0.650038302234
liked see,0.649163903331
jul 2013,0.64910535882
6 yrs,0.649038004266
study physics,0.647747886093
17 more,0.647363681016
view 17,0.647363681016
computational finance,0.647310920162
apr 2014,0.646759282978
yrs 1,0.645522124361
2 of,0.645164124568
assistant vice,0.645117329964
about queens,0.645117329964
of laws,0.645117329964
on financial,0.645117329964
finance ,0.643554382182
science ms,0.643097725268
2004 –,0.642830892138
by 2,0.642317797442
about assistant,0.641749086422
about consultant,0.641749086422
director company,0.641021373686
economics and,0.639852294194
financial accounting,0.639636961702
 data,0.639518481341
15 endorsements,0.639195965327
2 honors,0.638658455253
honors 2,0.638658455253
in c,0.638658455253
for the,0.638619891045
jul 2014,0.638157396886
see 14,0.63811512946
14 endorsements,0.63811512946
4 of,0.638044702663
group company,0.63770317012
numerical analysis,0.63770317012
microsoft word,0.636955462978
visual basic,0.636955462978
model for,0.636955462978
– 2006,0.636849322535
zhang and,0.636478899956
market data,0.635825969581
by 4,0.635718998465
and technology,0.63537760079
risk measurement,0.635009487364
advisory service,0.635009487364
modeling company,0.635009487364
quantitative advisory,0.635009487364
derivatives queens,0.635009487364
at manulife,0.635009487364
manager assistant,0.635009487364
teachers pension,0.635009487364
markit dates,0.635009487364
derivatives 11733,0.635009487364
at markit,0.635009487364
1533947 followers,0.635009487364
lyxor asset,0.635009487364
allied testing,0.635009487364
of montreal,0.635009487364
mae 74227,0.635009487364
alex kreinin,0.635009487364
investor services,0.635009487364
ontario teachers,0.635009487364
principal financial,0.635009487364
investor analytics,0.635009487364
75 members,0.635009487364
li has,0.635009487364
at urbanachampaign,0.634974210582
graduation 2003,0.634922762384
sep 2011,0.634303882868
see 15,0.633684149239
– nov,0.633559933445
in quantitative,0.631864792044
matlab endorsed,0.631476043072
of economics,0.630595431054
montreal canada,0.630577632686
– 2000,0.630577632686
2000 –,0.630260967514
illinois at,0.630237048421
institute of,0.62954407686
shared this,0.628606641876
mcgill university,0.627850887703
16 more,0.626258626516
view 16,0.626258626516
name bsc,0.626172939142
term structure,0.624370496898
laws llb,0.624370496898
and pricing,0.624370496898
case competition,0.624370496898
global risk,0.624370496898
de la,0.623798458958
mar 2012,0.622569115574
stevens institute,0.622357197661
french interests,0.622357197661
with strong,0.622357197661
skills sql,0.622357197661
director ,0.622352999402
graduation 1999,0.620872183122
endorsements microsoft,0.619727926941
mathematics grade,0.619727926941
of america,0.619626336234
yr 5,0.619115955971
financial industry,0.619065928998
valuation of,0.619065928998
life insurance,0.619065928998
solutions and,0.619065928998
masters of,0.617871586045
citadel llc,0.617721224963
securities dates,0.617418257755
jerseynew brunswick,0.616924356025
new jerseynew,0.616924356025
chief financial,0.616924356025
mathematics ,0.616924356025
for analysis,0.616924356025
model development,0.616758688887
asset classes,0.616758688887
1 endorsement,0.616448752906
yr 9,0.615993500696
understanding of,0.615094434236
head of,0.614525233866
business administration,0.61165340545
may 2012,0.611359601372
8 endorsements,0.611285744379
2008 employment,0.611232384556
interests university,0.611161861723
endorsements yet,0.608776922932
yet click,0.608776922932
no endorsements,0.608776922932
see 8,0.608760403837
quantitative and,0.608174787328
education the,0.606740203015
2002 –,0.605524030357
jul 2012,0.604615735831
yrs 11,0.60405221141
for portfolio,0.603442868302
economics dates,0.602995817288
of arts,0.602861932008
investment management,0.602861932008
vancouver canada,0.602861932008
section honors,0.602737449957
may 2014,0.602737449957
nov 2016,0.601943420686
aug 2014,0.601832793303
lp bloomberg,0.601641546818
for pricing,0.601641546818
and hybrid,0.601641546818
an endorsement,0.601092034139
given an,0.601092034139
apr 2016,0.600551135715
8 connections,0.599637357295
study engineering,0.59866627313
endorsements matlab,0.59866627313
has given,0.598295141978
with the,0.598032227797
industrial engineering,0.597873315901
about research,0.597802423855
jul 2015,0.597802423855
2003 –,0.59765541952
see 1,0.597200476663
chicago area,0.597099422745
engineering ,0.597063276348
 senior,0.597063276348
team leader,0.597063276348
 analyst,0.596598022789
justin has,0.596598022789
endorsements vba,0.595861522771
at societe,0.595861522771
and mathematical,0.595861522771
for valuation,0.595861522771
greater chicago,0.595178845893
johannesburg area,0.595162984198
area south,0.595162984198
business analytics,0.595162984198
director at,0.594281792394
area 500,0.594103872855
name bachelor’s,0.593893923852
she is,0.593861257553
development of,0.59335935701
14 more,0.593218864601
view 14,0.593218864601
data and,0.591715076757
of a,0.591287771155
interests pulse,0.590989494953
yrs 10,0.589181290757
4 expand,0.589181290757
washington university,0.588180983346
mar 2014,0.588131267455
apr 2015,0.58779324193
graduation 2002,0.586861393113
yr 2,0.586861393113
given 1,0.586727899616
state university,0.586591898391
has 4,0.586254599913
projects section,0.585889585261
expand projects,0.585889585261
group dates,0.585546621876
waterloo degree,0.585131158518
about volunteer,0.584529207571
2010 see,0.584529207571
by 6,0.584316283338
member of,0.582361125012
area france,0.580154546928
london united,0.579605584772
in a,0.579605584772
of pennsylvania,0.579549821182
may 2015,0.579522971168
2005 –,0.578849365568
oct 2015,0.577347085192
may 2016,0.577347085192
were students,0.577262789645
students together,0.577262789645
see 11,0.577226138503
i have,0.576719731979
customer service,0.576633339366
xi figo,0.576486802925
analytics financial,0.576486802925
scotiabank 217464,0.576486802925
41970 members,0.576486802925
loss allowance,0.576486802925
the multifamily,0.576486802925
portfolio analysis,0.576486802925
economic capital,0.576486802925
