term,likelihood_ratio
engineering,0.96019379657
pwc,0.957927639274
capital,0.95574731356
have,0.954951206397
reports,0.953842313802
damien,0.952260809388
graduate,0.951702371156
area,0.951181837214
company,0.950061042782
consulting,0.949611522722
prepayment,0.948782661012
quic,0.948782661012
farhan,0.948782661012
olga,0.948782661012
activities,0.948659544321
senior,0.948481737342
2011,0.947759644491
courses,0.945091986406
ey,0.944959663078
johns,0.943780077834
volunteer,0.942919279971
2014,0.940408837551
duration,0.939353293519
products,0.938755809848
northern,0.937613690903
anderson,0.937613690903
front,0.936052137704
employment,0.935796005962
mos,0.934843127995
drag,0.934471779829
reorder,0.934471779829
economic,0.933811735739
université,0.93228874931
employed,0.930333087283
location,0.930057139719
click,0.92822503945
certification,0.928173934087
union,0.927524834979
level,0.926198567413
2013,0.925825855751
yang,0.925219815867
xi,0.924067769271
master’s,0.923822317355
societies,0.923112857769
in,0.921980904587
trinity,0.919391356022
education,0.919347631291
3,0.918831246411
jul,0.918456368028
less,0.918155947046
1,0.917860251055
tactical,0.914959831495
aviva,0.913684250636
governance,0.913684250636
review,0.912063764889
freddie,0.911734592474
1533940,0.911734592474
chinmay,0.911734592474
more,0.90940386563
aegon,0.903353026891
4,0.902404622029
has,0.902403979299
bsc,0.900037912288
bachelor,0.899570283427
experience,0.899558053722
0,0.899507574178
price,0.898376122854
about,0.896149316298
peking,0.894033098469
department,0.89317888164
description,0.89299133953
passed,0.892304888434
strong,0.891831003297
this,0.890384616829
hopkins,0.888422990863
apr,0.888038307691
2012,0.886910408873
christine,0.886682164149
claire,0.886426203184
any,0.884905169002
yr,0.884813198163
director,0.884564872354
solutions,0.884266283857
treasury,0.882653707761
received,0.879370193695
all,0.87915271684
cash,0.878579584637
9,0.878463878985
ma,0.877998433489
french,0.877719426009
theory,0.876860741069
accomplishments,0.876727333992
actuary,0.876531327743
wuhan,0.876531327743
yet,0.875992164382
present,0.8736907288
ms,0.87302554095
174860,0.872554262252
36987,0.872554262252
antonin,0.872554262252
govind,0.872554262252
plan,0.87174412577
chase,0.871570935778
2010,0.87085220241
cross,0.870647827781
college,0.867022182455
physics,0.866706698862
6,0.865388061572
risks,0.865344650348
12,0.865003402845
mba,0.864590704733
the,0.863616519451
national,0.863305421695
hasn’t,0.862922960723
internship,0.862479893199
kdb,0.861909165689
17,0.861027655205
cme,0.860773129649
microsoft,0.860050103556
scores,0.859940284131
enterprise,0.859040614085
recommendations,0.85825104449
regression,0.857805673338
compliance,0.855201058316
planning,0.854291598782
haven’t,0.854219466164
sep,0.852191898084
african,0.851153578089
to,0.850410079728
forecasting,0.849793519887
legal,0.849143444591
association,0.846485245274
commission,0.845059981915
score,0.841321367033
advisory,0.841174380081
students,0.840375452748
5,0.840340750194
time,0.840326530869
sciences,0.837993502216
yrs,0.837752816722
mar,0.837678814568
internal,0.835722611729
featured,0.834040017997
including,0.832526999927
simon,0.832181675956
view,0.832154883184
intelligence,0.8312012417
mizuho,0.831011217815
debarshi,0.831011217815
rmbs,0.831011217815
prakhar,0.831011217815
chuchi,0.831011217815
1533941,0.831011217815
11,0.830077567794
dr,0.829485235713
street,0.82798475768
7,0.827650493278
activity,0.827095546388
international,0.826706628619
wang,0.826588386647
you,0.826098727689
h,0.825750330478
yannick,0.823168694232
greater,0.822838510643
connect,0.822735720693
philosophy,0.821302863944
smith,0.820966130985
jun,0.820871777412
exchange,0.820711999719
bachelors,0.820356913238
2007,0.820280968738
teaching,0.819729908231
research,0.81939086767
interests,0.818821079701
project,0.818382752125
banks,0.817322328056
equity,0.81703130686
actions,0.816954970868
jan,0.816620851598
intern,0.816580575299
professionals,0.815615026938
sent,0.815082323975
invitation,0.813297212701
georgia,0.813163692474
by,0.813017177422
paris,0.812910061202
connection,0.81287715904
fund,0.812489500151
pending,0.812469875065
knowledge,0.81212439771
highlights,0.810732760655
aug,0.810069841998
insurance,0.809473175963
10,0.80841750293
avp,0.807403449617
aptitude,0.807403449617
jpmorgan,0.807132166587
peter,0.806943028729
scholarship,0.806672231439
thomson,0.805917573873
structurer,0.804988448129
france,0.802796640693
haas,0.800336498004
centrale,0.800261287739
using,0.799057972555
raj,0.797067415179
account,0.796554969286
glasgow,0.795834883327
exams,0.795834883327
support,0.794637195243
option,0.793923388905
at,0.79249231828
may,0.792438292608
professor,0.792307221304
mo,0.791135582488
various,0.791116698943
endorsed,0.789452348972
computational,0.787967876791
peike,0.786836759697
dhananjai,0.786836759697
amine,0.786836759697
luz,0.786836759697
msci,0.786336857294
kpmg,0.786336857294
lei,0.78599313511
exam,0.78599313511
certificate,0.784661538277
2006,0.784265480679
portfolios,0.784106465055
candidate,0.783835437492
ucla,0.783498925597
steven,0.783498925597
society,0.78323947333
14,0.782943059013
colleagues,0.781379219505
corporation,0.781189302613
specialist,0.780704140719
professional,0.779216880043
george,0.777704067251
2009,0.777343414233
industrial,0.77667039202
rating,0.775209431225
royal,0.773156071968
investments,0.772266098291
2000,0.77080096597
8,0.770733123952
oct,0.770082091482
follow,0.770006193409
studies,0.769242451855
nov,0.76851940658
president,0.768454582904
key,0.767598935652
managers,0.767389568353
gestion,0.767078646868
hybrid,0.767078646868
test,0.764595539296
cpp,0.763697142138
cva,0.763697142138
llb,0.763697142138
honors,0.761963004736
client,0.761918302996
2008,0.7618720416
calculus,0.761275819109
angeles,0.760827613019
attribution,0.760483067578
clients,0.760271291177
requirements,0.759439977158
structure,0.75656646632
de,0.755776388554
vice,0.754965692597
columbia,0.7542360496
hong,0.753934744955
plc,0.753599738463
awards,0.752875318044
ying,0.751837662555
occ,0.751837662555
doctor,0.75087111546
feb,0.750856256271
13,0.750110715774
c,0.749535362496
optimization,0.748047904863
summary,0.747869088683
waterloo,0.74775169094
kong,0.746315488682
performance,0.745192654006
melenkevitz,0.741942522856
19,0.741422315327
with,0.74028994707
control,0.740177103417
16,0.739856329627
parkin,0.739715080101
htus,0.739715080101
jinan,0.739715080101
james,0.739702464754
swaps,0.739258652422
a,0.738334916479
program,0.737997913434
du,0.737149408149
undefined,0.737133386353
moresee,0.737133386353
jp,0.737068627516
economist,0.736539418393
case,0.736420941305
essentials,0.736369443116
archelon,0.736183361906
analyses,0.734209796927
complex,0.732901054362
la,0.732347671261
pulse,0.732297942928
backed,0.731980541972
los,0.730629924636
distinction,0.727813850176
united,0.727536711869
used,0.726599797366
members,0.724679556767
dynamic,0.724605744327
institute,0.72371989959
science,0.723033090474
perform,0.722535878123
18,0.72128013353
positions,0.715999748851
mfe,0.715665672212
during,0.715146863287
general,0.715146863287
assets,0.714936342047
british,0.71473309107
skilled,0.714702640501
middle,0.713914356662
reuters,0.713827945382
robin,0.713821545618
zhejiang,0.713821545618
bachelor’s,0.713620310554
domain,0.712734570125
2002,0.712719537558
technology,0.712174194557
dauphine,0.712168779528
baruch,0.712168779528
south,0.711956274089
excellent,0.710022372423
competition,0.708793182471
illinois,0.708347552168
75,0.708070752907
year,0.707874219558
dec,0.707517713508
endorsement,0.707482956553
projects,0.707256417921
20,0.706622886728
volunteered,0.706448589435
as,0.706357598522
product,0.705081914291
irish,0.70504429217
helen,0.70504429217
justin,0.705020233035
understanding,0.704999795406
ltd,0.704101492705
hedging,0.703546227951
who,0.702876133123
treasurer,0.701625817742
critical,0.701440885654
from,0.700891116258
funding,0.699337665743
report,0.699171152739
within,0.69858164156
team,0.698051631926
implementing,0.697356566132
highly,0.696868772784
entityname,0.693830752515
fis,0.690936851316
magnetar,0.690936851316
america,0.689790463517
misys,0.689271686842
74228,0.689271686842
jeanfrançois,0.689271686842
nikolas,0.689271686842
janice’s,0.689271686842
anastasia,0.689271686842
lyxor,0.689271686842
omri,0.689271686842
mirela,0.689271686842
mufg,0.689271686842
wansu,0.689271686842
mido,0.689271686842
kefei,0.689271686842
gopinath,0.689271686842
allison,0.689271686842
1533947,0.689271686842
kingdom,0.68922752821
des,0.68718342373
state,0.686124232586
organization,0.685831132308
stevens,0.685450579536
her,0.68490872482
mcgill,0.683721765908
providing,0.682730195345
15,0.682524571772
liked,0.682343571393
debt,0.681942785839
sachin,0.681942785839
auditor,0.681942785839
accountants,0.681942785839
ensure,0.679595679309
jersey,0.679308591259
outstanding,0.678459486582
on,0.676936794206
alumni,0.676296199391
susan,0.676266639311
industry,0.676214046041
2004,0.675556470152
2003,0.674850326655
chief,0.673868226797
intercontinental,0.673683386154
career,0.672872893731
25,0.6716163876
committee,0.671062543508
brunswick,0.670312674545
developed,0.670248049606
nyu,0.670234333677
chicago,0.669387441671
standard,0.66895467463
limited,0.667639779049
volatility,0.666755075916
expertise,0.666731889869
retail,0.666385450343
is,0.664824337534
group,0.664424560257
nanjing,0.66425887607
urbanachampaign,0.662531935924
an,0.655164078311
exane,0.655124222823
166,0.655124222823
mathematician,0.655124222823
teachers,0.655124222823
european,0.6542151803
modules,0.654150020532
mac,0.654150020532
mines,0.653918560014
cause,0.652555960801
testing,0.652032065083
she,0.649026493604
funds,0.647901590905
assurance,0.647046728558
role,0.646695318759
i,0.645682348326
laws,0.645166668663
conduct,0.645166668663
zhong,0.645166668663
very,0.644047695175
vancouver,0.642090358497
statistical,0.640702457603
1994,0.640341199541
based,0.640111511943
context,0.639685882078
loans,0.639685882078
lecturer,0.637751943567
inc,0.637182473113
series,0.635867950889
74227,0.63505804982
siofra,0.63505804982
excelvba,0.63505804982
ruoxi,0.63505804982
statpro,0.63505804982
cashflow,0.63505804982
luís,0.63505804982
rand,0.63505804982
ke,0.63505804982
febin,0.63505804982
allied,0.63505804982
kreinin,0.63505804982
raoul,0.63505804982
leonid,0.63505804982
prairie,0.63505804982
11733,0.63505804982
2005,0.633550466155
process,0.633049863379
techniques,0.632819110605
probability,0.632819110605
virginia,0.632819110605
honours,0.631913117227
alberta,0.631798520287
summer,0.629213654348
operations,0.628966525463
unix,0.628656570849
tutor,0.627898906261
member,0.625763509003
young,0.625324971971
clearing,0.625312289566
leonard,0.624418247497
calculation,0.624418247497
framework,0.624063087942
michigan,0.623330245944
information,0.623314846159
publications,0.62302167317
indepth,0.622404797264
library,0.622404797264
analysts,0.622404797264
expert,0.621358543475
club,0.621157159551
quant,0.620007360661
world,0.61997165852
difference,0.619878224557
quebec,0.619878224557
sport,0.619113275107
rodrigo,0.619113275107
jeroen,0.617918842424
are,0.617845158697
provide,0.617768460984
us,0.617574979733
teacher,0.617027022806
jerseynew,0.616971539145
tong,0.616971539145
solar,0.616971539145
huang,0.616805859849
functions,0.616805859849
shared,0.616448304675
provided,0.612191102404
dynamics,0.611708732843
six,0.611708732843
ba,0.611567086825
alternative,0.610457711546
production,0.608681497576
prize,0.608221301508
word,0.608221301508
nomura,0.607814916875
1996,0.607764206747
position,0.604835443262
concepts,0.604744021916
officer,0.604483443207
leadership,0.604123158406
assessment,0.604121604661
commercial,0.60320273211
william,0.601989455789
2017,0.601871775417
their,0.601165510445
vikram,0.600758002829
québec,0.600758002829
processes,0.600597061771
publication,0.600573497599
will,0.600462216792
quality,0.599727549423
required,0.599441156555
award,0.599131692324
london,0.599048553075
otc,0.59871206045
external,0.59871206045
1999,0.598245122106
mechanical,0.597962405503
calgary,0.597919042324
component,0.597919042324
my,0.59689204003
implied,0.596643649231
presenting,0.596643649231
morningstar,0.596643649231
500,0.596558063621
years,0.5962656876
etc,0.595398520144
kx,0.595208502049
gpa,0.594327241457
was,0.593723656912
35,0.592926816314
german,0.592925627406
scientist,0.592925627406
specific,0.591760332165
across,0.589749401492
stock,0.589270553549
needs,0.588580588955
class,0.588289991294
mumbai,0.587838190568
1998,0.587793100193
implementation,0.587405568786
joseph,0.586281653922
georgetown,0.586281653922
demonstrated,0.584402435661
other,0.582904369466
associates,0.582882426654
certified,0.582571812901
liu,0.582287519386
he,0.582061492359
bond,0.580688498422
existing,0.580688498422
consultancy,0.580688498422
scenarios,0.580216795858
june,0.579567285099
system,0.5793179433
academic,0.578454139714
which,0.578213143386
well,0.577237167762
economy,0.576677439817
figo,0.576530887075
khaled,0.576530887075
anadi,0.576530887075
eléonore,0.576530887075
meghana,0.576530887075
41970,0.576530887075
robercheau,0.576530887075
zb,0.576530887075
quandl,0.576530887075
77556,0.576530887075
217464,0.576530887075
xuan,0.576530887075
iaqf,0.576530887075
wael,0.576530887075
riyaz,0.576530887075
edc,0.576530887075
amec,0.576530887075
methodology,0.576314401723
finite,0.576314401723
28,0.575713885163
société,0.575550544378
postdoctoral,0.574380487588
operation,0.573189895341
jiao,0.573189895341
be,0.573094341547
basic,0.572783650481
aiesec,0.571879131062
hu,0.571879131062
abs,0.571879131062
sdlc,0.571879131062
bath,0.571879131062
macroeconomic,0.571879131062
générale,0.571864881883
administration,0.571661004544
pennsylvania,0.571464372322
integration,0.571458969973
polytechnic,0.571458969973
witwatersrand,0.571387989469
sean,0.571299363342
diploma,0.570282999183
et,0.569609973347
lu,0.569283486193
american,0.56923489292
à,0.56709793557
working,0.566866622856
morgan,0.566738640486
allocation,0.566177570541
changes,0.566177570541
training,0.565010589463
worked,0.564508549211
21,0.56447308083
peng,0.563588296041
technical,0.562656393613
long,0.562085113763
were,0.560386333269
develop,0.559937349109
that,0.55964772381
linear,0.559269092398
qa,0.559070851746
it,0.558667445278
force,0.558040452377
great,0.557615929253
brook,0.556596545886
programming,0.556134090645
timely,0.555986525727
factor,0.554812928671
kate,0.554812928671
mining,0.554747382643
method,0.554713828515
honor,0.553925111656
29,0.552884209156
wu,0.552836731056
export,0.552836731056
trust,0.552654785903
learner,0.552033434891
multiple,0.551862935299
arts,0.551793065902
results,0.550401754353
o,0.549250849345
operational,0.549250849345
involved,0.549133446093
entry,0.548313957772
enhanced,0.548313957772
feng,0.548313957772
lille,0.548313957772
fx,0.548125140643
math,0.547457691524
strategic,0.547413666619
side,0.545871932303
three,0.545102571616
classes,0.545102571616
they,0.545098027565
edhec,0.545074891688
205,0.545074891688
escp,0.545074891688
public,0.544912917137
work,0.544411443543
cédric,0.544270395464
presales,0.544270395464
fd,0.544270395464
modeler,0.544270395464
nitish,0.544270395464
me,0.542993614166
japan,0.541528177812
cost,0.541528177812
civil,0.541528177812
division,0.53960903451
head,0.539315137581
his,0.538814888204
recruiting,0.538182092858
hons,0.53646813063
brothers,0.53646813063
others,0.535993501415
background,0.535194890408
principal,0.533982352888
placement,0.533961956774
emily,0.533961956774
power,0.533493216065
john,0.533383305656
mutual,0.533175221789
analytic,0.533175221789
hedge,0.531548997541
differential,0.53143285947
january,0.531137340252
foreign,0.530498340707
chemical,0.530297897905
organizations,0.529852430774
universidad,0.529729282116
customer,0.529466148512
ny,0.529115323839
rates,0.528981354496
strategy,0.528807249048
investor,0.528673857887
stern,0.528075282618
coursework,0.528075282618
tata,0.527142838928
développement,0.527142838928
flows,0.527142838928
jobs,0.526899439751
part,0.526138356512
options,0.524403795837
influencer,0.523894442221
between,0.523392827916
citadel,0.52324765471
different,0.52250525299
systems,0.52184275101
recruitment,0.521428749815
bonds,0.521428749815
chapter,0.521324039705
nasdaq,0.520829546197
eu,0.520829546197
mohammed,0.520829546197
ernst,0.520829546197
reverse,0.520829546197
include,0.520019450293
representative,0.517925097821
2001,0.517819690604
center,0.517747255001
also,0.517245680445
strategist,0.517055822485
essential,0.516405943701
sensitivity,0.515670535682
oversight,0.515670535682
grammar,0.515670535682
regulations,0.515670535682
baltimore,0.515670535682
jeanine,0.515670535682
j,0.515543500383
technologies,0.514508364306
nyc,0.513647253084
spanish,0.513528939059
lead,0.513523440675
bradford,0.513023673952
drexel,0.513023673952
sav,0.513023673952
219,0.513023673952
vladimir’s,0.513023673952
sathish,0.513023673952
efsi,0.513023673952
copula,0.513023673952
d0,0.513023673952
convertible,0.513023673952
42035,0.513023673952
1533959,0.513023673952
1533975,0.513023673952
meghan,0.513023673952
calculating,0.513023673952
steven’s,0.513023673952
pavan,0.513023673952
frtb,0.513023673952
xijin,0.513023673952
niamh,0.513023673952
mmf,0.513023673952
exportation,0.513023673952
1533954,0.513023673952
qiao,0.513023673952
vetting,0.513023673952
annuity,0.513023673952
sui,0.513023673952
1533944,0.513023673952
11734,0.513023673952
darden,0.513023673952
am,0.512748496383
term,0.510400169715
hindi,0.510341760551
mason,0.509893125454
accountant,0.509893125454
such,0.509371545456
32,0.508651637162
northeastern,0.507642191996
air,0.507642191996
carey,0.507642191996
return,0.507642191996
course,0.506787553508
executive,0.50639597814
together,0.505783434712
vp,0.505094681086
1997,0.504620858342
andy,0.502982954518
real,0.501351602285
30,0.501091835107
24,0.500862901874
money,0.500113669003
basketball,0.500031589652
wei,0.500031589652
organized,0.499840696899
value,0.499387939623
monitor,0.498783063628
crossasset,0.498783063628
several,0.498105212354
ability,0.497272946258
fidelity,0.495732375634
corp,0.494697184289
both,0.493344206605
sector,0.492681361496
directly,0.491775706494
ecole,0.490712466871
sharon,0.490123510613
johanna,0.490123510613
wells,0.489616534154
n,0.489616534154
23,0.489541002292
but,0.489425332631
network,0.489300271367
communication,0.488583192456
groups,0.48769389405
than,0.48746169724
38,0.486227629556
introduction,0.485954737466
major,0.485667392146
issues,0.485667392146
sean’s,0.484720442328
excellence,0.484492001735
europe,0.483094961023
private,0.482993064294
kim,0.482987476046
183231,0.482315501468
margarita,0.482315501468
jiaotong,0.482315501468
osfi,0.482315501468
ridge,0.482315501468
cass,0.482315501468
specialized,0.481963166828
proficient,0.481963166828
graham,0.481644235908
applications,0.4813029765
language,0.481093158667
david,0.480924792401
estate,0.480494869565
top,0.480489637738
many,0.480267806222
asia,0.479389600584
one,0.478831337885
assisted,0.478640994785
guillaume,0.478640994785
douglas,0.478640994785
debating,0.478640994785
bs,0.478506180616
application,0.476174226837
impact,0.475950122579
no,0.475944290729
faculty,0.475813248167
managed,0.474392006437
tsinghua,0.473600710881
where,0.473533173006
fargo,0.47290020355
practicum,0.47290020355
analyzing,0.471723134198
our,0.471228591424
past,0.470702542356
presentation,0.470369601947
documentation,0.470353944087
simulations,0.470353944087
iowa,0.469848228569
s,0.469760292316
kenneth,0.469760292316
mary,0.469760292316
development,0.468608701685
40,0.468539927888
contractor,0.467453248741
g,0.467151194983
range,0.467064950109
formerly,0.466387826189
moscow,0.466387826189
27,0.465550587918
tools,0.465374704671
programmer,0.465070375197
know,0.464957745787
1990,0.464947693773
w,0.46458803718
been,0.464259737388
31,0.462955518553
fintech,0.462894492727
him,0.462411233587
candidates,0.461929260458
robert,0.461876516861
22,0.460533979512
park,0.460310773281
cognitive,0.460160040141
deals,0.460160040141
henry,0.459606339293
news,0.459506383292
coop,0.459394401665
designing,0.459336908038
help,0.458845351997
warwick,0.457351825898
reliable,0.456999890757
tracking,0.456889225481
cpa,0.456889225481
financing,0.456889225481
sa,0.45592705826
relationship,0.45592705826
careers,0.45592705826
sarah,0.455597939167
marathon,0.455326947104
requirement,0.455326947104
coltd,0.455326947104
regulators,0.455326947104
financière,0.455326947104
diane,0.455326947104
aspen,0.455326947104
leader,0.454604332383
led,0.453864748776
flow,0.453864748776
jessica,0.452552373212
times,0.45241419788
since,0.452130307845
northwestern,0.452118699182
leading,0.451761689731
attention,0.450845558876
person,0.450205460543
26,0.450205460543
premium,0.449410962613
its,0.448998358863
managing,0.448808706255
aspects,0.448537127496
alexander,0.448537127496
beta,0.44852605261
tasks,0.447687960543
why,0.447597152659
supervisor,0.446500981366
suite,0.446500981366
secretary,0.446371954751
accuracy,0.446371954751
ming,0.446371954751
simplified,0.446371954751
programmeranalyst,0.446371954751
enhancements,0.446371954751
42,0.446358215042
michael,0.445856314286
focused,0.445555573109
under,0.445378442952
building,0.444957022679
proven,0.444861000582
impressed,0.444861000582
september,0.444731480107
performing,0.444200499757
estimation,0.444200499757
charge,0.444200499757
1st,0.44411608217
manage,0.443914625709
coventry,0.443706581319
cir,0.443706581319
jiren,0.443706581319
dexia,0.443706581319
auditing,0.443706581319
zhentao,0.443706581319
prafulla,0.443706581319
lahore,0.443706581319
exactus,0.443706581319
rudi,0.443706581319
fordham,0.443706581319
sida,0.443706581319
ximeng,0.443706581319
pricewaterhousecoopers,0.443706581319
fiera,0.443706581319
fayaz,0.443706581319
dominick,0.443706581319
134,0.443706581319
etco,0.443706581319
pravesh,0.443706581319
expense,0.443706581319
1533966,0.443706581319
1533967,0.443706581319
pouyan,0.443706581319
calibration,0.443706581319
xiaowen,0.443706581319
understand,0.443610395284
thesis,0.443262018454
specifications,0.443137294478
surface,0.443137294478
achievement,0.442849977471
zhao,0.442849977471
good,0.442325613787
st,0.44035108286
communications,0.440209013305
fields,0.439586530299
relevant,0.439586530299
pacific,0.439586530299
football,0.439586530299
purdue,0.439579300204
strongly,0.439579300204
chen,0.439579300204
developing,0.439327545782
advisors,0.439039159471
addition,0.438966712441
detail,0.438966712441
always,0.438717539226
barclays,0.438280120889
motivated,0.438229660041
high,0.438029086842
some,0.437860685872
linkedin,0.43690643919
colleague,0.436867393364
completed,0.436867393364
mandarin,0.436867393364
manchester,0.434945208709
would,0.43356702391
big,0.432765976274
culture,0.431855928248
interested,0.431587117118
statement,0.431400812317
through,0.431170372572
social,0.430412668845
supérieure,0.429861226774
lycée,0.429861226774
pour,0.429289751701
endeavors,0.429289751701
database,0.428918462709
frank,0.428411266375
instructor,0.42803900052
quick,0.42803900052
book,0.42803900052
wish,0.428007375293
au,0.427477228844
conducted,0.427477228844
avec,0.427402114517
lehman,0.427402114517
transaction,0.426668153473
patrick,0.426668153473
commitment,0.425541559867
hsbc,0.425541559867
employee,0.425541559867
district,0.425541559867
singapore,0.425330656171
future,0.42529259672
areas,0.42452891873
policy,0.424410775403
forum,0.424410775403
tool,0.423085372851
luke,0.423085372851
current,0.422972832866
notre,0.422432773896
essec,0.42227467952
california,0.421538686817
days,0.421314106189
un,0.420928240456
terminal,0.420928240456
went,0.420928240456
town,0.420928240456
anna,0.420928240456
energy,0.420699211183
people,0.419976683058
looking,0.419865235279
we,0.419186871837
firm,0.418854308262
wall,0.418714087531
learn,0.418179956714
usa,0.418059522097
pleasure,0.417332211348
tom,0.417228770473
environment,0.416977722831
schools,0.416580016015
chain,0.416580016015
moore,0.416580016015
use,0.416548199742
dame,0.416528437708
maths,0.415817919689
had,0.415727551298
extremely,0.415169668307
dorian,0.415146453526
wheeler,0.415146453526
erm,0.415146453526
guo,0.415146453526
securitization,0.415146453526
6284,0.415146453526
tmx,0.415146453526
fong,0.415146453526
marketing,0.414927595727
same,0.414251518798
daily,0.413263041634
cantonese,0.412809888665
module,0.412809888665
efficiency,0.412761682242
maintain,0.412761682242
3rd,0.412490206426
so,0.412325378608
success,0.411079017069
articles,0.410551787521
political,0.410529501362
didn’t,0.410350154961
known,0.410295924634
deans,0.410295924634
ready,0.410228709442
patient,0.410228709442
alex,0.410221142154
job,0.410221142154
scotland,0.410214662409
procedures,0.410214662409
7495,0.410028624836
econometric,0.410028624836
player,0.409019861485
École,0.408579202834
1995,0.408036833144
exchanges,0.406549892994
americas,0.406549892994
currently,0.405962909815
solid,0.405746866955
supply,0.404641201473
atlanta,0.404565273918
into,0.402988698519
python,0.402188362261
pmp,0.400086758125
kevin,0.399546349204
floor,0.399237206734
34,0.399207259204
what,0.398293419172
worldwide,0.398068068622
marc,0.397705472977
mr,0.397705472977
practical,0.397126599518
trainee,0.396607653934
make,0.396030740547
va,0.394375737927
nikhil,0.394375737927
montecarlo,0.394375737927
awarded,0.39340350766
related,0.393299568036
