term,likelihood_ratio
organizations,0.957247769912
talented,0.957128206415
27,0.956592438168
opportunity,0.953770099798
information,0.953219690916
part,0.951828356892
youre,0.950463328829
everyone,0.94989479167
incredibly,0.949404309471
22,0.948522053881
more,0.947923534686
networking,0.947628251013
programmer,0.94717227797
barbara,0.945276525743
diego,0.94415690381
never,0.941527240467
26,0.938192427474
virtual,0.937857506132
1,0.936198764365
stripe,0.934724100793
progressive,0.934724100793
email,0.934622755773
chance,0.934622755773
while,0.934155877712
has,0.933563646246
21,0.930584548378
large,0.928493635745
author,0.927639790216
attitude,0.927634672676
description,0.927256599133
container,0.92720818851
salt,0.92720818851
browser,0.92720818851
autodesk,0.92720818851
if,0.926111726347
tehran,0.925932494686
shes,0.925932494686
your,0.925128138051
volunteer,0.925070001542
get,0.924319862462
38,0.923544021173
communication,0.922975578794
different,0.922672867499
passion,0.922502730831
extremely,0.921684406807
writing,0.921520962839
productivity,0.921359799461
zenefits,0.920223955962
oop,0.920223955962
hiral,0.920223955962
tomas,0.920223955962
which,0.919466562896
member,0.919385553516
been,0.91937236398
operating,0.918534050067
of,0.917158175412
having,0.916991734652
alicia,0.915712611594
brian,0.915347016928
see,0.915177592598
oriented,0.914946827195
positions,0.914487764708
2,0.912625338441
debugging,0.911539363229
kitchener,0.911539363229
smart,0.911298944643
courses,0.911066414112
some,0.909878870836
february,0.909102486944
well,0.903716576174
coursera,0.903650443481
continuous,0.903650443481
did,0.902281859424
jeff,0.902021142908
database,0.900495528815
from,0.899455813139
2013,0.899084181649
mos,0.897761581129
time,0.897495343558
hope,0.89691003828
location,0.896471562148
frank,0.896446831694
15,0.896142867126
online,0.892784040431
apis,0.892436208288
siemens,0.892436208288
alessandro,0.891407468003
wendy,0.891407468003
scrum,0.891258471572
full,0.890306207049
for,0.889163309475
want,0.889158980914
only,0.888234274383
leader,0.887105023814
site,0.886172706013
reported,0.885376794489
those,0.884870755354
because,0.883867868842
freelance,0.882636000584
interactive,0.881917161816
minh,0.881271286028
december,0.881191435469
tim,0.880340224152
years,0.880094777897
yr,0.880045110549
duration,0.879489735441
digital,0.87937137526
company,0.879085289194
engine,0.879084173732
everything,0.878600254603
ideas,0.878551653099
makes,0.877364885211
logic,0.87582668827
greg,0.87582668827
groups,0.874773938041
nasa,0.874568184193
jorrit,0.871307249076
twilio,0.871307249076
simeon,0.871307249076
augmented,0.871307249076
willem,0.871307249076
brittany,0.871307249076
standards,0.870895177532
employed,0.869191530244
area,0.868837678312
less,0.86834101781
enough,0.868283577376
startup,0.867983713943
understand,0.867434081898
jason,0.867431920485
employment,0.866460931156
michael,0.866090766094
2014,0.863942239196
collaboration,0.863278860065
connection3rd,0.862598216374
acquired,0.862303421002
issues,0.859931949631
sr,0.859873234578
honors,0.85938454462
windows,0.859301434598
difficult,0.859301434598
kernel,0.858431543791
animation,0.858431543791
next,0.858365185874
there,0.858087203374
built,0.857725730987
dedicated,0.855612615868
dave,0.85560936843
am,0.852987447224
machine,0.851614259123
spent,0.851041650505
electronics,0.850372175069
complex,0.850219667353
creating,0.848035509448
truly,0.847185376352
–,0.846584418835
fellow,0.846200438286
languages,0.846161691586
university,0.845966871403
creative,0.845791355983
this,0.845790515474
compiler,0.845683415854
nokia,0.845683415854
naveen,0.845683415854
doesnt,0.845683415854
dates,0.845146060705
enthusiasm,0.844203579447
environments,0.844203579447
volunteered,0.844077228356
jan,0.843763010968
sep,0.843482128013
will,0.843009534905
cause,0.8421789724
rare,0.841931361865
name,0.839441439766
intelligent,0.838724942306
ways,0.838214748241
deployment,0.838214748241
fun,0.838213210789
aug,0.838123946104
doing,0.837557866533
influencer,0.837339868113
3rd,0.837144472836
over,0.836654331049
allen,0.834501825944
integration,0.833776318182
polytechnic,0.833776318182
functional,0.833264302373
palantir,0.832550840361
bugs,0.832550840361
patterns,0.831707079806
strong,0.830735252939
helping,0.830417635995
coop,0.829649594494
4,0.829185972024
corporation,0.828329527892
version,0.827949851108
pd,0.827949851108
founder,0.827369787742
forward,0.826393538542
awards,0.825852718577
picture,0.824742690638
may,0.824730972141
easily,0.821593193479
electrical,0.820589427066
mar,0.819495201089
manfred,0.81912693664
craftsmanship,0.81912693664
riviera,0.81912693664
runway,0.81912693664
rendering,0.81912693664
http,0.81912693664
lyft,0.81912693664
ptc,0.81912693664
ansel,0.81912693664
glauber,0.81912693664
icpc,0.81912693664
janelle,0.81912693664
5,0.818898611488
need,0.818069172711
dec,0.817557398449
think,0.817068255545
improving,0.816808627902
20,0.816358231463
eric,0.815895933898
35,0.815895933898
bs,0.815739682545
uc,0.815478874188
august,0.815447480987
load,0.815421872934
amount,0.815215746402
norman,0.815215746402
3,0.814909548861
willing,0.814642716288
challenging,0.814609711099
hou,0.813030473416
youtube,0.813030473416
iphone,0.813030473416
experience,0.811893350418
know,0.809509604848
basc,0.807219791286
oct,0.806865891533
job,0.805782025915
september,0.803920265043
enjoyed,0.80245736785
effort,0.802057504719
24,0.801434137172
automation,0.801041401227
technology,0.800527941754
works,0.79984326093
symantec,0.799682252959
than,0.799393172986
center,0.799324944782
future,0.798731414106
6,0.797976381431
ever,0.797591822698
sunnyvale,0.797309334337
own,0.795314887599
both,0.793275544643
xml,0.792495386149
type,0.792495386149
number,0.792281604168
skills,0.792238746393
its,0.790831526195
alex,0.790831526195
oregon,0.790453361571
ubc,0.790453361571
hamilton,0.790453361571
feb,0.790000874417
custom,0.789249609897
8,0.789116761621
enjoy,0.78896663616
test,0.788690219585
pittsburgh,0.788623083394
current,0.78820995196
through,0.78767684742
2012,0.787181065996
managed,0.787115804313
solutions,0.786537628164
liked,0.784941541643
2010,0.784426211107
9,0.783659841949
cisco,0.782953957079
interfaces,0.782953957079
28,0.781075852724
mda,0.780734078264
j2ee,0.780734078264
unify,0.780734078264
could,0.780503748515
follow,0.778324178406
apr,0.777633072991
using,0.775961693746
deep,0.775424605819
followers,0.775370184331
visualization,0.77525479114
all,0.775004717789
girls,0.77338968303
drag,0.773101871526
reorder,0.773101871526
visual,0.772220759304
click,0.771411008526
2011,0.769496115443
led,0.767490094116
500,0.767166395818
right,0.767152206707
kelly,0.767050861842
website,0.765937240732
natural,0.765214240427
retrieval,0.765112051243
duncan,0.765112051243
valuable,0.764285397551
societies,0.763841562737
june,0.763597300928
nov,0.763564195163
sauce,0.763268324971
nikolai,0.763268324971
karaokulta,0.763268324971
taehoon,0.763268324971
dmitri,0.763268324971
1533766,0.763268324971
hackathons,0.763268324971
balsamiq,0.763268324971
milad,0.763268324971
caleb,0.763268324971
enzo,0.763268324971
paytm,0.763268324971
jakob,0.763268324971
universitatea,0.763268324971
techlead,0.763268324971
latest,0.76296234521
undefined,0.76286195494
moresee,0.76286195494
taking,0.762395433721
multiple,0.761793725305
fast,0.761387419742
data,0.760906723989
improve,0.760344788829
written,0.759796690768
48,0.759036570851
present,0.758545850283
23,0.757967065442
so,0.757727956372
summary,0.755948160641
day,0.7559474546
details,0.755515291022
no,0.755376686195
messaging,0.755152366985
advocate,0.755152366985
come,0.752553165745
ceo,0.751364291417
lab,0.751295064794
ben,0.751295064794
29,0.750520826554
florida,0.750367418598
simon,0.74801455756
or,0.747162362614
39,0.746398062409
angular,0.746006433031
keep,0.745915008172
activities,0.745375656715
chris,0.744531092559
start,0.744284846644
computation,0.743005894782
system,0.74260546178
howard,0.742186826636
41,0.741050993575
recommendations,0.740709790283
october,0.739661604778
someone,0.737924721899
intern,0.737896314414
before,0.736418133641
english,0.736336907012
sean,0.736101203564
looking,0.735976626701
yrs,0.735744918496
ankur,0.735570074541
privacy,0.735570074541
evangelist,0.735570074541
swift,0.735570074541
sony,0.735570074541
10,0.733622047705
recognition,0.732553358206
tasks,0.73231295646
33,0.732240901738
11,0.73169681373
entrepreneur,0.73016223575
dmitry,0.72937019718
course,0.728492692946
down,0.727946489942
kind,0.727946489942
cant,0.725936240322
artificial,0.725602071744
immersive,0.725454966085
zen,0.725454966085
arab,0.725454966085
mapreduce,0.725454966085
utah,0.725454966085
portland,0.725454966085
though,0.724789118465
another,0.724789118465
page,0.724789118465
universidade,0.724789118465
remote,0.724789118465
organization,0.724746963828
inside,0.724375841378
nicolas,0.724119505487
something,0.722956470329
16,0.720100754156
closely,0.719682456276
kappa,0.718896465688
7,0.71880636447
january,0.7185242792
19,0.716891144785
perl,0.716857299979
principles,0.716509905582
coding,0.716509905582
education,0.715523673954
activity,0.714331713044
endorsements,0.713552896996
definitely,0.713491304479
board,0.713138664719
2004,0.712780420652
currently,0.712191579994
core,0.71195794416
takes,0.711156657884
realtime,0.711156657884
implementation,0.708946721959
he’s,0.708359058365
stay,0.708359058365
conference,0.707645007956
guy,0.707475876805
social,0.706520142323
brought,0.706217333835
career,0.70571778676
eclipse,0.704443862032
thing,0.704443862032
bachelor,0.704312261678
companies,0.704131705251
here,0.703419083779
bring,0.703419083779
matter,0.703419083779
mimi,0.703234734561
victor’s,0.703234734561
xbox,0.703234734561
locaweb,0.703234734561
committer,0.703234734561
codecademy,0.703234734561
zymergen,0.703234734561
dio,0.703234734561
lennon,0.703234734561
jetcom,0.703234734561
asteroid,0.703234734561
moustafa,0.703234734561
spotify,0.703234734561
tofino,0.703234734561
surveymonkey,0.703234734561
madi,0.703234734561
such,0.703138446808
31,0.703138446808
primary,0.703062082291
accomplishments,0.702174565242
world,0.701608126513
field,0.700708784766
brilliant,0.69962474343
montreal,0.699507471564
ai,0.698326192828
developing,0.697811328722
jun,0.697269454393
their,0.69693608176
overall,0.695942458881
now,0.695770164701
position,0.694252992272
these,0.694101965547
18,0.693763029218
complete,0.693580357379
link,0.693448316495
study,0.693258582019
degree,0.692151219343
attended,0.692069211581
toolkit,0.691452556294
bharat,0.691452556294
clara,0.691452556294
afraid,0.691452556294
chen,0.690818667547
getting,0.690818667547
12,0.690715947921
innovation,0.690520763707
expected,0.689692333899
eugene,0.689222605942
graduation,0.689051382641
mike,0.68757808947
thought,0.686424820564
leading,0.686083027408
prototype,0.68557796659
comfortable,0.68557796659
react,0.68557796659
lot,0.685044865957
small,0.684285849948
14,0.684141822839
park,0.684088636103
solution,0.684088636103
dedication,0.683346742015
create,0.683267497868
beautiful,0.683206227855
play,0.683206227855
named,0.683206227855
role,0.681247990784
enterprise,0.679212127974
still,0.678681040681
collaborative,0.678047792472
2009,0.677991151595
honor,0.677107014482
focused,0.676657900451
challenge,0.675523483777
alumni,0.674417684019
fraser,0.673554165614
have,0.673501037663
ali,0.673066439688
fantastic,0.673066439688
contributions,0.673066439688
past,0.672365935143
questions,0.672365935143
customers,0.669665832378
undergraduate,0.669575052467
after,0.669575052467
edgar,0.668976659689
helps,0.668976659689
initiative,0.668976659689
53,0.668976659689
students,0.668574564128
nice,0.6682761089
communications,0.668105448304
image,0.667959110771
etsy,0.666281751319
cubesat,0.666281751319
salesforcecom,0.666281751319
amadeus,0.666281751319
booz,0.666281751319
samsung,0.666281751319
duolingo,0.666281751319
mad,0.666281751319
show,0.6652519939
driven,0.6640617899
award,0.66345147318
entityname,0.663292841421
understands,0.66298633461
cities,0.66298633461
interested,0.662700642581
services,0.662662382454
360,0.662108302122
sharp,0.662108302122
hesitate,0.662108302122
lots,0.660696221021
architectures,0.660696221021
demo,0.660696221021
golang,0.660696221021
din,0.660696221021
bachelors,0.66052880055
clean,0.659880420046
monica,0.659880420046
stuff,0.659106904889
self,0.658130772897
joe,0.658130772897
internet,0.657701220236
manager,0.656697355109
critical,0.656130914808
interests,0.654815389251
motivated,0.654559152725
2003,0.654518107542
excellent,0.653370228351
ms,0.653137865384
hours,0.652437766728
luke,0.65137448754
david,0.650388585606
30,0.650306013
where,0.650136147888
needed,0.649366751478
important,0.649366751478
yu,0.649221471321
speaker,0.649221471321
simple,0.649221471321
wish,0.648314314836
sense,0.647996993119
during,0.64637201148
account,0.646301613962
martin,0.64568891863
mo,0.645429678585
patent,0.645369779604
anshul,0.644798524006
intelligence,0.644145939958
highlights,0.64401162495
jonathan,0.643347033818
brings,0.642818087686
showed,0.642818087686
chair,0.642818087686
document,0.642818087686
box,0.642818087686
writer,0.642505641024
dance,0.642505641024
featured,0.641906556914
sent,0.641575777514
invitation,0.638721184656
brown,0.638586177709
vanesa,0.638424562522
venmo,0.638424562522
tanel’s,0.638424562522
acl,0.638424562522
vim,0.638424562522
ivam,0.638424562522
silverlining,0.638424562522
zuwa,0.638424562522
hootsuite,0.638424562522
lifestreet,0.638424562522
simplevisa,0.638424562522
kolton,0.638424562522
krystian,0.638424562522
thao,0.638424562522
emery,0.638424562522
dealersocket,0.638424562522
gnome,0.638424562522
imdbcom,0.638424562522
kurtis’,0.638424562522
affirm,0.638424562522
whatsapp,0.638424562522
youcef,0.638424562522
lunar,0.638424562522
katrina,0.638424562522
jose,0.638424562522
hbase,0.638424562522
sigopt,0.638424562522
yawei,0.638424562522
172024,0.638424562522
exago,0.638424562522
minea,0.638424562522
clojure,0.638424562522
designs,0.638184362613
bruce,0.638184362613
pending,0.638071436856
friendly,0.637957431349
actions,0.637190599867
connect,0.637142682233
came,0.636042664401
efficient,0.63504465498
ad,0.634724498275
chapel,0.634724498275
tough,0.634724498275
didnt,0.634724498275
2005,0.633560160248
artist,0.633273240214
toward,0.633273240214
else,0.633273240214
rent,0.633273240214
los,0.633257190561
2007,0.63278835311
easier,0.632729244442
boeing,0.632729244442
mars,0.632729244442
linguistics,0.632729244442
solid,0.632621823284
background,0.632204705063
teaching,0.631770630113
delivered,0.63150526648
constantly,0.630834494778
learned,0.630834494778
knows,0.630834494778
2001,0.630630341052
player,0.627523368553
37,0.625893354966
performance,0.625608810191
use,0.625364887534
extra,0.623412457643
shared,0.622564550858
framework,0.622427384481
flight,0.62181136561
17,0.621612645342
growth,0.621567019435
mcgill,0.620592154092
13,0.619563326964
knowledge,0.618785017149
spark,0.61794862205
any,0.616464778204
state,0.61626950216
contributor,0.615674049774
art,0.615674049774
2006,0.615253047365
members,0.614958882743
guide,0.614374515699
near,0.614374515699
talk,0.614374515699
gives,0.614374515699
gets,0.614374515699
related,0.613214568223
give,0.611296560997
medium,0.611296560997
40,0.610436207948
bsc,0.610064745139
student,0.609076795251
databases,0.608215241311
got,0.608215241311
interesting,0.607602953205
far,0.607602953205
push,0.607178104216
cs,0.607178104216
eye,0.606759717588
made,0.606463268198
broad,0.606108002812
then,0.606041419995
pulse,0.605173884634
support,0.604848799512
two,0.60459124693
sometimes,0.603591430549
ben’s,0.603591430549
·,0.603591430549
i’ve,0.603591430549
routing,0.603591430549
cool,0.603591430549
machinery,0.603591430549
responsible,0.60339677976
assistant,0.603266860576
especially,0.602891479933
glenn,0.602700734528
23214,0.602700734528
skopje,0.602700734528
columbia,0.601902572764
professional,0.601393368714
whole,0.599663520099
become,0.599663520099
tests,0.599185533832
wrote,0.599026812734
weeks,0.599026812734
check,0.599026812734
continuing,0.599026812734
focus,0.598997654219
environment,0.598565627467
culture,0.597528949813
started,0.597528949813
dont,0.597528949813
leadership,0.597197580926
contest,0.596215345302
charles,0.595527440904
designer,0.595527440904
attention,0.595492756028
anyone,0.595322173434
ontario,0.595211153747
capable,0.59406029397
lake,0.591285257934
lockheed,0.591285257934
toronto,0.589517646761
personal,0.589173556228
new,0.588814525934
reach,0.588484426599
several,0.58839212502
innovative,0.587588139821
received,0.587400723836
organized,0.586939537213
implement,0.586939537213
carnegie,0.586737622281
44,0.586653670304
exceptional,0.586597939779
clear,0.586597939779
success,0.586187275399
connections,0.58477526557
direction,0.584766466759
frame,0.583734163711
hardware,0.583734163711
iran,0.583734163711
tracy,0.583734163711
68,0.583734163711
positive,0.583464335466
addition,0.583464335466
2008,0.583211986184
service,0.583080673709
various,0.582829430194
clearly,0.581291769145
later,0.581291769145
massachusetts,0.581139628848
apply,0.581136618806
47,0.581003543783
you,0.580518937931
network,0.579320472712
ethic,0.5777326635
efforts,0.5777326635
ian,0.5777326635
much,0.577687013637
practices,0.577406314818
enjoys,0.576743224931
geometry,0.576743224931
thats,0.576743224931
243,0.576743224931
process,0.572465566116
keeping,0.57184452515
given,0.571358723886
jerry,0.57105887189
ease,0.571030526774
oreilly,0.571030526774
evolutionary,0.571030526774
macedonia,0.571030526774
amirkabir,0.571030526774
usually,0.571030526774
►,0.571030526774
sdk,0.571030526774
availability,0.571030526774
ricardo,0.571030526774
southern,0.569549401294
deliver,0.569238929103
bengurion,0.568099733282
basho,0.568099733282
vlad,0.568099733282
yardi,0.568099733282
elad,0.568099733282
ahmad,0.568099733282
maintainable,0.568099733282
smashing,0.568099733282
flexport,0.568099733282
alluxio,0.568099733282
unity3d,0.568099733282
akka,0.568099733282
weinerjeff,0.568099733282
aysylu,0.568099733282
evernote,0.568099733282
1533740,0.568099733282
perfectline,0.568099733282
iheanyi,0.568099733282
redux,0.568099733282
jpl,0.568099733282
weiner,0.568099733282
codebase,0.568099733282
negev,0.568099733282
asana,0.568099733282
scylladb,0.568099733282
modiface,0.568099733282
porto,0.568099733282
rachelle,0.568099733282
pei,0.568099733282
backbonejs,0.568099733282
ads,0.568099733282
axiom,0.568099733282
brigade,0.568099733282
netty,0.568099733282
peldi,0.568099733282
veritas,0.568099733282
waymo,0.568099733282
179405,0.568099733282
centro,0.568099733282
kelsey,0.568099733282
hardworking,0.567697875432
point,0.567383680655
dan,0.56715132025
college,0.565279429379
impressive,0.564632461545
requirements,0.56454427792
expert,0.563257592807
experienced,0.562184159165
organizer,0.562140028331
thoughtful,0.562140028331
called,0.562140028331
story,0.562140028331
aspnet,0.562140028331
space,0.560394749429
industry,0.559139774669
met,0.558949345988
delivering,0.558432132983
develop,0.558425787045
customer,0.557755312895
happy,0.557414796302
internal,0.556485315175
sql,0.556224140354
year,0.555363737986
testing,0.555174094137
speed,0.553712307986
resume,0.553712307986
find,0.553247143804
harvey,0.552329941261
producer,0.552329941261
mudd,0.552329941261
children,0.551399689199
43,0.551399689199
north,0.550228931549
jul,0.549860447971
solver,0.548951491104
phi,0.548452511703
startups,0.5474675345
include,0.547369916164
program,0.547188458421
example,0.5465021505
michael’s,0.5465021505
duke,0.5465021505
included,0.5465021505
comes,0.546488775468
creativity,0.546488775468
friend,0.54567397283
winner,0.54567397283
jessica,0.54567397283
editor,0.545572853877
grasp,0.545572853877
including,0.543790946514
matt,0.543263916219
elegant,0.542740891875
advocacy,0.542740891875
evolving,0.542740891875
wired,0.542740891875
recovery,0.542740891875
safe,0.542740891875
fort,0.542740891875
november,0.542698900016
oliver,0.54217922923
faster,0.54217922923
teacher,0.541089831703
mind,0.538534902248
platforms,0.538364815184
quick,0.538364815184
national,0.538185246638
mellon,0.538009641156
created,0.537812398259
products,0.537458591054
responsive,0.536757437737
huge,0.536757437737
welcome,0.536757437737
todd,0.536757437737
blog,0.536757437737
collaborating,0.534163040695
architectural,0.53409486083
quora,0.53409486083
wait,0.53409486083
noida,0.53409486083
tiffany,0.53409486083
asynchronous,0.53409486083
meetings,0.533704014278
say,0.533704014278
asked,0.533350879785
seen,0.533350879785
advice,0.533350879785
they,0.533165462468
goals,0.53243356554
top,0.532072408809
articles,0.530811662152
packard,0.530025519734
deeply,0.530025519734
millions,0.530025519734
computers,0.530025519734
parts,0.530025519734
expertise,0.529737553211
2002,0.528320263736
certified,0.528300296909
42,0.52771913679
brazil,0.526893829041
grow,0.526893829041
believe,0.526893829041
34,0.526817443126
ii,0.524889772782
diploma,0.524318295368
does,0.524064699369
bit,0.523668319956
largescale,0.523668319956
hire,0.522364669495
took,0.521234430746
stony,0.520865967852
bc,0.520865967852
simply,0.520865967852
spanish,0.520798979458
back,0.520345215268
share,0.520288408106
became,0.520191187026
bright,0.520191187026
effectively,0.520191187026
effective,0.519054292631
major,0.518176174487
sites,0.51730237525
72,0.51730237525
ecosystem,0.51730237525
jira,0.51730237525
workflow,0.51730237525
steve,0.516456523623
25,0.514930601702
angeles,0.514613166405
production,0.514239204103
99,0.514041174029
justin,0.513072050133
found,0.513072050133
honours,0.512588176049
worker,0.511519380705
detail,0.510257416402
