term,likelihood_ratio
more about head,0.925806831214
generale dates employed,0.925806831214
societe generale dates,0.925806831214
mellon university ,0.924193257457
university  tepper,0.924193257457
 tepper school,0.924193257457
fund group hfg,0.910728101076
mos see description,0.910557959475
endorsed by john,0.906608716141
physics dates attended,0.906256089767
united kingdom quantitative,0.903124434553
junior quantitative trader,0.903124434553
2011 employment duration,0.895723198913
degree name master,0.895311442393
 endorsements quantitative,0.894386955311
financial markets dates,0.892739515611
colleagues at bank,0.892739515611
spot trading llc,0.890915374934
electronic trading see,0.88808166864
name goldman sachs,0.88808166864
company name goldman,0.88808166864
trading llc click,0.88808166864
at morgan stanley,0.879767271818
générale dates employed,0.879767271818
fixed income trader,0.879767271818
société générale dates,0.879767271818
transmarket group dates,0.879767271818
reorder skills electronic,0.877706097151
skills electronic trading,0.877706097151
university of oxford,0.877706097151
quantitative finance endorsed,0.877047705933
more about summer,0.872105676301
 financial markets,0.871986537708
click and drag,0.871226258187
and drag to,0.871226258187
to reorder skills,0.871226258187
drag to reorder,0.871226258187
you haven’t received,0.869455039709
recommendations received 0,0.869455039709
received 0 given,0.869455039709
received any recommendations,0.869455039709
haven’t received any,0.869455039709
employment duration 4,0.86891364351
all see all,0.866342630599
see all see,0.866342630599
chopper trading llc,0.865041608268
study computational finance,0.865041608268
high frequency quantitative,0.865041608268
chicago area see,0.864905098995
name tower research,0.864492329137
any recommendations yet,0.863843696301
employed jul 2010,0.863380522206
duration 4 yrs,0.86316163163
2005 employment duration,0.863029237632
2012 employment duration,0.861635254536
transmarket group llc,0.860316971722
indian institute of,0.860201315009
sachs dates employed,0.856916786699
goldman sachs dates,0.856916786699
2010 employment duration,0.855625281085
quantitative trading company,0.853029783889
0 you haven’t,0.852497513145
any recommendations hasn’t,0.852497513145
0 given 0,0.852497513145
given 0 you,0.852497513145
equity derivatives see,0.852119555082
derivatives trader company,0.852119555082
given any recommendations,0.85070772074
hasn’t given any,0.85070772074
intern company name,0.850689042342
by brian mcgowan,0.849065914393
about quantitative research,0.849065914393
director of quantitative,0.849065914393
relative value arbitrage,0.849065914393
recommendations hasn’t given,0.84879703918
skilled at this,0.847741241911
highly skilled at,0.847741241911
employment duration 2,0.846130165964
duration 1 yr,0.842370043247
study applied mathematics,0.842168571758
employment duration 1,0.8402963159
less see less,0.837727225101
see less about,0.837727225101
see less see,0.837727225101
jul 2010 –,0.83614313168
of new york,0.83586894809
blue fire capital,0.835507635682
present employment duration,0.83295907337
– present employment,0.83295907337
booth school of,0.831449320991
the university of,0.828812645911
invitation sent highlights,0.826118079714
more about trader,0.823184668659
employment duration 5,0.82234273488
yr 1 mo,0.822145103331
1 yr 1,0.822145103331
endorsements quantitative finance,0.821990472838
for electronic trading,0.821220202285
endorsements for electronic,0.821220202285
aug 2011 employment,0.821009481537
management click and,0.819937369437
members algorithmic traders,0.819937369437
skills  endorsements,0.818918332854
featured skills ,0.818918332854
dates employed apr,0.817942552192
mos location gurgaon,0.816921413781
trading and research,0.816921413781
summer associate company,0.816921413781
university of new,0.814111601275
who is highly,0.813716759382
is highly skilled,0.81295415072
connections connect pending,0.811706579149
pending invitation sent,0.811706579149
connect pending invitation,0.811706579149
city area 500,0.811244086423
500 connections connect,0.811027444528
500 500 connections,0.811027444528
about quantitative analyst,0.810637815369
2004 – 2008,0.810637815369
of science field,0.810321594379
2 connections have,0.809205613853
and 2 connections,0.809205613853
duration 2 yrs,0.808937317186
mark’s colleagues at,0.808037171602
of mark’s colleagues,0.808037171602
more about quant,0.808037171602
skills trading strategies,0.808037171602
about summer analyst,0.808037171602
in quantitative finance,0.808037171602
duration 5 yrs,0.806526349318
engineering dates attended,0.805829436998
of study mechanical,0.804002050692
endorsements for equity,0.804002050692
duration 3 mos,0.801990708711
portfolio manager ,0.801555392193
 quantitative trader,0.801555392193
education université pierre,0.801555392193
about summer associate,0.801555392193
about quantitative trading,0.801555392193
5 endorsements for,0.799847595671
see 5 endorsements,0.799847595671
more education featured,0.799448262317
 john hopkins,0.799287739159
capital group click,0.799287739159
trading llc 8660,0.799287739159
colleagues at liquid,0.799287739159
long term alpha,0.799287739159
pulse 1533778 followers,0.799287739159
followers pulse 1533779,0.799287739159
independent quantitative trader,0.799287739159
trading competition winner,0.799287739159
john hopkins university,0.799287739159
schroders click and,0.799287739159
electronic  systematic,0.799287739159
the resolution project,0.799287739159
colleagues at eladian,0.799287739159
perry preston group,0.799287739159
marketing  trading,0.799287739159
alok shared this,0.799287739159
graham capital management,0.799287739159
at schroders click,0.799287739159
pulse 1533797 followers,0.799287739159
llc 8660 followers,0.799287739159
at jane street,0.799287739159
colleagues at schroders,0.799287739159
gazprom marketing ,0.799287739159
of varun’s colleagues,0.799287739159
generation on cross,0.799287739159
term alpha generation,0.799287739159
varun’s colleagues at,0.799287739159
quantitative trading strategist,0.799287739159
chicago booth school,0.798482890813
of chicago booth,0.798482890813
yrs 3 mos,0.79690556484
york new york,0.79648142781
new york new,0.79648142781
for trading strategies,0.795006766876
lynch dates employed,0.795006766876
yrs see description,0.793781505838
for quantitative finance,0.791747348902
– aug 2011,0.79125949345
yrs location greater,0.790451450741
electronic trading endorsed,0.78870180341
fund of funds,0.78870180341
trading click and,0.786701463471
research capital dates,0.786701463471
yrs 2 mos,0.785469811701
trading see 12,0.783932147832
ct see description,0.783932147832
vp company name,0.783932147832
less about stanford,0.783932147832
trading see 7,0.782415687786
followers kcg holdings,0.782415687786
strategies endorsed by,0.782415687786
trading strategies endorsed,0.782415687786
university degree name,0.781968149615
has a account,0.777796222315
study mathematics dates,0.77269270251
employment duration 8,0.771317065859
education featured skills,0.768326745323
skills recommendations received,0.763317667025
dates employed feb,0.763182138233
reorder skills view,0.761523584828
finance endorsed by,0.760731837496
name jane street,0.759435938782
company name jane,0.759435938782
name merrill lynch,0.758457838073
for statistical arbitrage,0.758457838073
company name merrill,0.758457838073
more skills recommendations,0.758347555341
endorsements recommendations received,0.757254799252
 endorsements recommendations,0.757254799252
3 mos location,0.756767124898
see 3 endorsements,0.755960412124
3 endorsements for,0.755960412124
9 mos location,0.755910765573
science field of,0.754869065579
colleagues at morgan,0.753663503008
stanley click and,0.753663503008
imperial college london,0.753663503008
quantitative research and,0.753663503008
morgan stanley click,0.753663503008
michigan state university,0.753663503008
endorsements for derivatives,0.749588417234
graduation 1997 –,0.748823020914
graduation 2005 –,0.747600743144
education carnegie mellon,0.74624604913
study physics dates,0.74624604913
about head of,0.745384171281
study mechanical engineering,0.745384171281
by 3 of,0.744731715557
endorsed by 3,0.744731715557
2013 employment duration,0.743849262346
expected graduation 2005,0.743381683874
expected graduation 1997,0.739545926803
yrs 9 mos,0.739181696818
area quantitative trader,0.738617470573
at eladian partners,0.738617470573
area 500 500,0.73601062898
frequency trading see,0.736002611834
trading see less,0.736002611834
ms field of,0.735916873513
degree name bs,0.735375458942
2 mos location,0.733481509011
imc  financial,0.730304327291
r endorsed by,0.730253319461
2007 employment duration,0.728661928264
reorder skills derivatives,0.727670314105
skills trading systems,0.7263726111
in fixed income,0.725783155243
capital management click,0.725783155243
skills derivatives see,0.723895558701
quantitative research analyst,0.721812442004
research and trading,0.721812442004
of chicago 125712,0.721812442004
of quantitative research,0.721812442004
chicago 125712 followers,0.721812442004
mos location hong,0.72049540196
applied mathematics dates,0.72049540196
this endorsed by,0.716405060153
at this endorsed,0.716405060153
2008 – jun,0.714909428762
of chicago greater,0.71318515881
dates employed mar,0.711212294416
city university of,0.708302965491
who are highly,0.706478705026
others who are,0.706478705026
are highly skilled,0.706478705026
haas school of,0.704924425364
mos location singapore,0.704026349499
2005 – 2009,0.704026349499
followers see all,0.703442802076
of study finance,0.701394982256
see more education,0.701246763099
graduation 2004 –,0.701161748119
pte ltd dates,0.700011620013
strategies company name,0.700011620013
standard chartered bank,0.700011620013
merrill lynch dates,0.696888852197
expected graduation 2004,0.696789656603
securities dates employed,0.696533510684
view 8 more,0.696217063127
study operations research,0.695054967324
of study operations,0.695054967324
trading llc university,0.695054967324
chicago area 500,0.694686857045
2014 – present,0.694616327915
yrs 11 mos,0.69386718571
2014 employment duration,0.692992904751
manager company name,0.692065070609
expected graduation 2002,0.691634985186
by 2 of,0.690454012134
endorsed by 2,0.690454012134
name master of,0.690323111936
by 4 of,0.689532858747
dates employed sep,0.688686208726
equity fx and,0.687177344629
jefferies  company,0.687177344629
researcher  trader,0.687177344629
rotman international trading,0.687177344629
company name knight,0.687177344629
company name shell,0.687177344629
endorsed by 4,0.687019477758
sgcib dates employed,0.685164963694
location hong kong,0.684753944462
employed 2006 –,0.681356129679
dates employed 2006,0.681356129679
2006 – 2009,0.681356129679
1 expand certifications,0.679987153698
certifications section certification,0.679987153698
certification 1 expand,0.679987153698
1 certification 1,0.679987153698
has 1 certification,0.679987153698
expected graduation 1998,0.677502749872
of study physics,0.677502749872
– 2009 employment,0.676330570162
2009 featured skills,0.674176778625
dates employed oct,0.67309186063
name bs field,0.671565637
see more positions,0.668833897535
name ms field,0.666048563824
account click to,0.664689179975
premium account click,0.664689179975
to upgrade to,0.664689179975
a premium account,0.664689179975
click to upgrade,0.664689179975
has a premium,0.664689179975
upgrade to premium,0.664689179975
see 4 endorsements,0.664536358817
4 endorsements for,0.664536358817
4 mos location,0.663365655945
asset management dates,0.663306441116
degree name ms,0.66323391341
university of michigan,0.66323391341
for this skill,0.663155450462
skill click and,0.663155450462
this skill click,0.663155450462
dates employed nov,0.662985179309
msc field of,0.661215515765
2006 employment duration,0.65956658504
more positions education,0.659133961701
dates employed jan,0.658646835622
chicago greater chicago,0.658640106996
yrs 7 mos,0.658409127346
partners click and,0.657378852689
endorsements equity derivatives,0.657378852689
loyola university chicago,0.657378852689
capital management llc,0.657378852689
activity experience quantitative,0.657378852689
education the university,0.657377980983
2012 – present,0.655959148466
graduation 2002 –,0.654441298974
at bank of,0.65388231516
computational finance dates,0.65388231516
financial markets click,0.65388231516
trading see 8,0.65388231516
at kcg holdings,0.65388231516
2008 – aug,0.653266177669
view 21 more,0.652813550894
activities and societies,0.651561734366
reorder skills quantitative,0.65155497449
of science in,0.651424566906
school degree name,0.650941327305
11 mos location,0.648488128236
barclays investment bank,0.647807619749
ltd dates employed,0.647477389718
endorsements for this,0.646829348888
have given endorsements,0.646829348888
given endorsements for,0.646829348888
2008 – 2012,0.645153250312
city of new,0.644674923346
in the city,0.644674923346
columbia university in,0.644674923346
3 yrs 2,0.643309195715
futures co ltd,0.64294569829
université denis diderot,0.64294569829
founding partner ,0.64294569829
colleagues at credit,0.64294569829
diderot paris vii,0.64294569829
credit suisse click,0.64294569829
suisse click and,0.64294569829
denis diderot paris,0.64294569829
2011 – present,0.642230335599
expected graduation 2006,0.641156604245
university in the,0.639863560082
llc university of,0.63920857227
followers the university,0.638450795834
expand certifications section,0.638282163813
stanford university degree,0.63756447612
dates employed aug,0.633682731853
2011 – sep,0.633663242132
and machine learning,0.633148819544
capital llc dates,0.633148819544
degli studi di,0.633148819544
proprietary trading endorsed,0.633148819544
università degli studi,0.633148819544
employment duration 7,0.631783721632
duration 8 yrs,0.630830919856
7 mos see,0.63015843942
view 11 more,0.629669782569
skills statistical arbitrage,0.629552299194
members systematic trading,0.629552299194
fire capital llc,0.629552299194
2007 – 2008,0.628945916333
duration 4 mos,0.627956904878
yrs 6 mos,0.626661701249
2010 – mar,0.626028762366
vice president ,0.626028762366
financial mathematics dates,0.624313689959
6 mos see,0.624313577245
graduation 1998 –,0.624313577245
degree name masters,0.623186927119
and risk management,0.622928505877
5 mos location,0.620456999008
for trading systems,0.615868361774
followers citadel llc,0.613761575012
trading intern company,0.613431552138
summer analyst company,0.613431552138
media is an,0.613431552138
3 yrs see,0.613431552138
is an image,0.613431552138
infinium capital management,0.610963728178
apr 2008 –,0.610963728178
employed apr 2008,0.610963728178
the city of,0.608145915486
area see description,0.607998325074
connections have given,0.607422610181
study financial mathematics,0.607057206669
yrs 4 mos,0.607057142063
10 mos location,0.606752629123
and 1 other,0.605866161483
other who is,0.605866161483
1 other who,0.605866161483
of study electrical,0.604954126704
of arnaud’s colleagues,0.604460754617
of management lucknow,0.604460754617
arnaud’s colleagues at,0.604460754617
algorithmic trading and,0.604460754617
sloan school of,0.604460754617
followers quant trading,0.604129452055
trading see 9,0.604129452055
location région de,0.604129452055
more about phd,0.604129452055
 endorsements equity,0.604129452055
trading systems see,0.602233675862
7 endorsements for,0.601806314371
see 7 endorsements,0.601806314371
kingdom see description,0.599668493567
location chicago il,0.599578660993
expected graduation 2009,0.598922867232
employment duration 6,0.598898720934
aug 2009 employment,0.598104727327
trading systems endorsed,0.598104727327
education stanford university,0.598104727327
this media is,0.597627150007
endorsements for statistical,0.596642039798
4 yrs 7,0.596642039798
international group llp,0.596642039798
group llp sig,0.596642039798
expand languages section,0.595875668748
endorsements for matlab,0.593323836612
graduation 2008 –,0.593293895375
employed jun 2011,0.592206452843
jun 2011 –,0.592206452843
business school degree,0.590062838302
followers massachusetts institute,0.590062838302
of science msc,0.589209585597
7 mos location,0.588633956066
– aug 2009,0.588512751988
2012 – dec,0.588512751988
graduation 2006 –,0.587683036815
summary highlights experience,0.587434167011
2016 employment duration,0.585063163872
3rd degree connection3rd,0.584594298696
employed jun 2012,0.583867600886
of america merrill,0.58300874766
america merrill lynch,0.58300874766
new york 500,0.581560165513
york 500 500,0.581560165513
firm dates employed,0.580803224317
for high frequency,0.580803224317
mos location sydney,0.580803224317
followers École polytechnique,0.580803224317
quantitative strategist company,0.580803224317
expected graduation 2008,0.57968366019
economics dates attended,0.579500402517
dates employed dec,0.578148157812
dates employed may,0.57633945668
of study financial,0.575886314152
united kingdom see,0.575632798432
2013 – present,0.57542783856
of california berkeley,0.571841959034
income trader company,0.570637413444
arbitrage endorsed by,0.570637413444
development see less,0.570637413444
dates employed 2007,0.570259148921
dec 2012 employment,0.570259148921
employed 2007 –,0.570259148921
jun 2012 –,0.570250997643
 sgcib dates,0.570014260699
5 yrs location,0.5661126896
1 mo see,0.566048792878
2009 – present,0.56156734725
duration 7 yrs,0.560782792887
certification series 7,0.559317513768
endorsements for high,0.559317513768
washington university in,0.559317513768
– 2012 see,0.559317513768
science dates attended,0.559057796016
and 4 connections,0.558615532704
4 connections have,0.558615532704
computer science dates,0.558557586747
degree name bachelor,0.557873238313
partners dates employed,0.557613702914
masters degree field,0.557272502948
8 endorsements for,0.55406505704
see 8 endorsements,0.55406505704
technology degree name,0.553949718718
2 yrs 3,0.553876216804
8 mos location,0.553671292186
and 3 connections,0.553496255445
3 connections have,0.553496255445
a linkedin influencer,0.553452102998
is a linkedin,0.553452102998
invitation sent specialties,0.553147053242
12 endorsements for,0.552893715178
see 12 endorsements,0.552893715178
degree field of,0.552323195509
employed jun 2013,0.550693102804
by 5 of,0.550203238197
endorsed by 5,0.550203238197
graduation 2009 –,0.550203238197
duration 6 yrs,0.549483397376
capital 11305 followers,0.545766361051
study finance dates,0.545669804097
– dec 2012,0.544985498508
about vice president,0.544985498508
3 yrs 3,0.544985498508
duration 8 mos,0.544621760127
is a link,0.544474480001
mo see description,0.542455352542
see 9 endorsements,0.542239179471
9 endorsements for,0.542239179471
name masters degree,0.540884276161
athena capital research,0.540652042272
getco llc dates,0.540652042272
about senior quantitative,0.540652042272
company name getco,0.540652042272
capital research llc,0.540652042272
research capital llc,0.540652042272
undefined summary highlights,0.540207141281
more of undefined,0.540207141281
see moresee more,0.540207141281
of undefined summary,0.540207141281
moresee more of,0.540207141281
sep 2011 employment,0.539034600943
experience trader company,0.539034600943
university of california,0.537784792885
president company name,0.537143952798
mo location greater,0.537070712082
0 given 1,0.535231381277
1 you haven’t,0.535231381277
given 1 you,0.535231381277
a account 3rd,0.534649188631
duration 9 mos,0.534554506152
4 mos see,0.534554506152
at goldman sachs,0.534435208645
employed sep 2009,0.534435208645
reorder skills matlab,0.533730777777
2011 – 2014,0.532986764911
highbridge capital management,0.532794027662
pulse 1533790 followers,0.532794027662
nationale des ponts,0.532794027662
umgebung see description,0.532794027662
trader at jane,0.532794027662
followers pulse 1533778,0.532794027662
pulse 1533796 followers,0.532794027662
location gurgaon indien,0.532794027662
squarepoint capital squarepoint,0.532794027662
capital squarepoint capital,0.532794027662
und umgebung see,0.532794027662
at mellon capital,0.532794027662
générale corporate ,0.532794027662
name shell trading,0.532794027662
tony hong has,0.532794027662
senior quantitative execution,0.532794027662
qts capital management,0.532794027662
pulse 1533785 followers,0.532794027662
followers pulse 1533787,0.532794027662
shell trading dates,0.532794027662
quantitative execution trader,0.532794027662
shared this thinkquant,0.532794027662
eladian partners click,0.532794027662
yanxiong michael has,0.532794027662
pulse 1533782 followers,0.532794027662
intl fcstone inc,0.532794027662
systematic fx trading,0.532794027662
des ponts et,0.532794027662
claremont graduate university,0.532794027662
thinkquant analysis of,0.532794027662
trading societe generale,0.532794027662
jane street capital,0.532794027662
account 3rd degree,0.531800624497
jun 2013 –,0.531506810356
and 6 others,0.529912897864
6 others who,0.529912897864
2013 – 2014,0.529912897864
1 mo location,0.529398413842
9 mos see,0.527961682839
view 5 more,0.527808463927
expected graduation 2007,0.527142307277
expected graduation 2000,0.526837012425
2011 – aug,0.524485437714
endorsements for bloomberg,0.523586494303
of economics and,0.523586494303
bank click and,0.523586494303
research capital 11305,0.523586494303
of technology degree,0.523215194255
employment duration 9,0.522283455271
– sep 2011,0.521107646147
– dec 2013,0.521107646147
highlights experience trader,0.521107646147
more about managing,0.521038973037
experience quantitative researcher,0.521038973037
laboratory dates employed,0.521038973037
endorsements for commodity,0.521038973037
languages section languages,0.519804804445
employed apr 2009,0.519438830196
reorder skills statistical,0.519438830196
apr 2009 –,0.519438830196
bs field of,0.519320039274
6 mos location,0.519145005451
1 connection have,0.516579069701
and 1 connection,0.516579069701
connection have given,0.516579069701
name master field,0.514697956281
quantitative researcher ,0.513867399445
oct 2009 employment,0.513867399445
– oct 2009,0.513867399445
company name kcg,0.513867399445
quantitative trading 5541,0.513867399445
sales and trading,0.513867399445
trading 5541 members,0.513867399445
new york cuny,0.513867399445
in computational finance,0.513867399445
quantitative research ,0.513867399445
endorsements options see,0.513189384304
 endorsements options,0.513189384304
michigan degree name,0.513189384304
of michigan degree,0.513189384304
2 others who,0.512835371678
and 2 others,0.512835371678
markets click and,0.512602331368
view 27 more,0.512602331368
see 2 endorsements,0.511811879999
2 endorsements for,0.511811879999
yrs 8 mos,0.508950443333
8 mos see,0.507664435063
2010 – aug,0.507664435063
electronic trading group,0.506596912715
graduation 2007 –,0.506541027101
duration 5 mos,0.50570433535
bse field of,0.503907852049
princeton university degree,0.503907852049
polytechnique degree name,0.503907852049
transmarket group 4961,0.503215651284
aug 2013 employment,0.498227239658
expected graduation 2012,0.498066443946
stevens institute of,0.494405939603
dates employed 2004,0.494405939603
employed 2004 –,0.494405939603
2008 – jul,0.494405939603
master field of,0.494179787045
– aug 2013,0.493767482918
sep 2009 –,0.493639402201
school of economics,0.493639402201
members electronic trading,0.489782197057
experience senior quantitative,0.489782197057
trading firm dates,0.489782197057
skills matlab see,0.4887432747
february 6 2009,0.488325427975
tokyo dates employed,0.488325427975
company name radix,0.488325427975
vi london united,0.488325427975
bluecrest capital management,0.488325427975
paris vi london,0.488325427975
name radix trading,0.488325427975
followers quantitative trading,0.488325427975
master of engineering,0.487929791473
trading group llc,0.487929791473
of study chemical,0.487929791473
duration 2 mos,0.487346049164
of business degree,0.485202815424
2013 – aug,0.485202815424
business degree name,0.485202815424
endorsed by 6,0.485184427315
yrs 1 mo,0.485129706968
name bachelor of,0.484512858684
kingdom 500 500,0.484436839875
united kingdom 500,0.484436839875
more about vice,0.484436839875
a variety of,0.484436839875
education university of,0.483593472862
employment duration 10,0.483024483064
mellon university degree,0.482816499062
graduation 2000 –,0.481308234248
2009 – aug,0.481288172904
followers algorithmic trading,0.481288172904
languages section language,0.477916663265
has 1 language,0.477916663265
language 1 expand,0.477916663265
graduation 2012 –,0.477916663265
1 language 1,0.477916663265
1 expand languages,0.477916663265
expected graduation 2011,0.477759206493
york see description,0.474071606738
