term,likelihood_ratio
university  owen,0.679269742876
stockholm sweden see,0.679269742876
skills business development,0.679269742876
university of wisconsinmadison,0.676875093218
less see less,0.676647193018
see less about,0.676647193018
see less see,0.676647193018
members see all,0.675899862633
dates employed 2006,0.673516245426
skills financial markets,0.673516245426
employed 2006 –,0.673516245426
yrs 9 mos,0.671634512697
reorder skills view,0.661410656629
2001 employment duration,0.658864020566
500 connections connect,0.658761379965
500 500 connections,0.658761379965
highlights featured skills,0.657041271854
6 mos location,0.655249326672
more skills recommendations,0.652372577185
endorsements financial markets,0.649814482018
more about sales,0.649814482018
mos see description,0.648943969217
– 2006 employment,0.646358361214
2003 employment duration,0.645749598549
all see all,0.645257947055
see all see,0.645257947055
school degree name,0.643451579446
duration 1 yr,0.642055729866
duration 7 yrs,0.63988596195
recommendations yet accomplishments,0.638789777936
duration 9 yrs,0.637730070793
wisconsinmadison  school,0.635547086315
startups endorsed by,0.635547086315
austin texas area,0.635547086315
endorsed by jan,0.635547086315
skills startups see,0.635547086315
of wisconsinmadison ,0.635547086315
new business development,0.635547086315
sweden see description,0.635547086315
employment duration 1,0.630539652819
yrs 4 mos,0.629904719571
view 16 more,0.624722911006
5 endorsements for,0.624599064003
see 5 endorsements,0.624599064003
who are highly,0.622481938728
others who are,0.622481938728
are highly skilled,0.622481938728
view 7 more,0.622424811005
skills management see,0.622308124958
yrs 10 mos,0.621556610311
company name the,0.619237552279
to work with,0.61881866468
sent highlights experience,0.617251429415
management endorsed by,0.613475015123
member of the,0.611188385756
highlights experience managing,0.606699273865
recommendation view 1,0.606160699398
more recommendation recommendations,0.606160699398
more recommendation view,0.606160699398
duration 6 yrs,0.599825787626
is a linkedin,0.598799271277
a linkedin influencer,0.598799271277
view 17 more,0.597993533125
university of amsterdam,0.597505003005
reorder skills startups,0.597505003005
employment duration 14,0.597177815126
duration 14 yrs,0.597177815126
employed 1998 –,0.597177815126
0 0 connections,0.597177815126
i am an,0.597177815126
studies dates attended,0.597177815126
dates employed 1998,0.597177815126
0 connections connect,0.597177815126
attended or expected,0.596582024461
dates attended or,0.596582024461
or expected graduation,0.596582024461
options endorsed by,0.592638105589
duration 2 yrs,0.588743709065
college of business,0.588737076404
an endorsement for,0.583725283235
given an endorsement,0.583725283235
has given an,0.583725283235
endorsement for this,0.583725283235
duration 4 yrs,0.57843663188
employment duration 5,0.576947404672
see 1 endorsement,0.575653837261
1 endorsement for,0.575653837261
employment duration 9,0.575653837261
representative company name,0.574119999175
articles  activity,0.572571279343
on linkedin see,0.572571279343
expand organizations section,0.571865550262
college of engineering,0.571864393163
of business administration,0.571438479639
markets dates employed,0.570119137215
skills view 47,0.567126998445
47 more view,0.567126998445
47 more skills,0.567126998445
more view 47,0.567126998445
the hague area,0.564070879425
chief financial officer,0.564070879425
hague area netherlands,0.564070879425
endorsements for strategy,0.564070879425
mos location pune,0.564070879425
plc dates employed,0.564070879425
skilled at this,0.563863143156
highly skilled at,0.563863143156
employed aug 2012,0.563697626652
an asset to,0.563455441607
have had the,0.563455441607
employment duration 2,0.562600660836
5 more recommendations,0.561941963768
volunteer duration 1,0.561397576679
liked see all,0.558754720162
consultant company name,0.557848361324
2009 – present,0.555105834688
employment duration 6,0.554968043252
of the year,0.552881521829
reorder skills research,0.552881521829
see 23 endorsements,0.552275509817
23 endorsements for,0.552275509817
field of study,0.551900384631
dates employed sep,0.551659794336
employment duration 8,0.549849371021
expand languages section,0.548192677508
view 2 more,0.547977984768
college degree name,0.54704318114
aug 2012 –,0.546782426363
recommendations yet interests,0.544356802763
reported directly to,0.544356802763
team player and,0.541004714056
2016 – present,0.539761215682
about director of,0.539486548289
2012 – present,0.5383553499
employment duration 7,0.536728620065
track record of,0.534430560917
 college of,0.534430560917
good team player,0.534430560917
california san francisco,0.534430560917
an image see,0.53324947951
image see less,0.53324947951
followers see all,0.532956961846
this endorsed by,0.532046537354
at this endorsed,0.532046537354
is a very,0.527589615048
college of healthcare,0.526662376319
pulse 1533863 followers,0.526662376319
highlights experience directeur,0.526662376319
at albany suny,0.526662376319
followers pulse 1533830,0.526662376319
followers baylor university,0.526662376319
more about chairman,0.526662376319
mos location bucharest,0.526662376319
eti sales support,0.526662376319
the red flag,0.526662376319
erasmus universiteit rotterdam,0.526662376319
pulse 1533864 followers,0.526662376319
power home remodeling,0.526662376319
economic analysis of,0.526662376319
colleagues at nuecura,0.526662376319
account rob finney,0.526662376319
senior business broker,0.526662376319
lyon business school,0.526662376319
a account rob,0.526662376319
location bucharest romania,0.526662376319
of healthcare executives,0.526662376319
rabobank nederland private,0.526662376319
name marketmaker dates,0.526662376319
nederland private banking,0.526662376319
business telecommunications services,0.526662376319
 endorsements marketing,0.526662376319
endorsements management see,0.526662376319
university of arkansas,0.526662376319
capital confirmation inc,0.526662376319
xfa securities llc,0.526662376319
the createch group,0.526662376319
reorder skills marketing,0.526662376319
at cmc markets,0.526662376319
red flag group,0.526662376319
chef de projet,0.526662376319
company name mm4,0.526662376319
 endorsements public,0.526662376319
followers pulse 1533859,0.526662376319
presence mystery shopping,0.526662376319
damteq solutions ltd,0.526662376319
esdes lyon business,0.526662376319
practice cognizant technology,0.526662376319
kingsborough community college,0.526662376319
at nuecura partners,0.526662376319
study university of,0.526662376319
cmc markets anz,0.526662376319
independent beachbody coach,0.526662376319
group chief executive,0.526662376319
analysis of commercial,0.526662376319
of the american,0.526662376319
european options exchange,0.526662376319
romania see description,0.526662376319
james madison college,0.526662376319
active hedge group,0.526662376319
experience marketmaker company,0.526662376319
at university of,0.524867705424
no endorsements yet,0.523064934013
yet click and,0.523064934013
endorsements yet click,0.523064934013
this media is,0.520113034916
premium account click,0.51768151214
a premium account,0.51768151214
click to upgrade,0.51768151214
has a premium,0.51768151214
account click to,0.51768151214
upgrade to premium,0.51768151214
to upgrade to,0.51768151214
specialist company name,0.517561892232
2012 employment duration,0.515335712937
area switzerland see,0.515043447155
university of connecticut,0.515043447155
more about partner,0.515043447155
2000 employment duration,0.515043447155
experience managing director,0.515043447155
see more education,0.513906388456
2006 employment duration,0.513691868902
5 mos location,0.50937609528
graduation 1986 –,0.507954138799
expected graduation 1986,0.507954138799
school of law,0.507954138799
employment duration 10,0.507945545177
is one of,0.50773996685
endorsements options see,0.507284415667
 endorsements options,0.507284415667
development company name,0.506704178008
languages section languages,0.501572677837
summary highlights experience,0.499448100638
he is a,0.498142970628
volunteer duration 2,0.497425444532
i have had,0.497425444532
7 mos location,0.497399684573
in the same,0.495821217956
ltd dates employed,0.495282742403
have worked with,0.495065182777
yr 3 mos,0.494656367439
1 yr 3,0.494656367439
9 mos location,0.494099491163
more about senior,0.492437029854
the same group,0.492023406093
dates employed aug,0.490275360865
reorder skills derivatives,0.489305513818
education volunteer experience,0.488717014496
more education volunteer,0.488717014496
10 mos location,0.487517355081
and 7 connections,0.487321800668
7 connections have,0.487321800668
as well as,0.487179179032
8 connections have,0.485276468186
and 8 connections,0.485276468186
in the us,0.484146093669
about executive director,0.484146093669
1 1 connections,0.484146093669
view 45 more,0.484146093669
employment duration 15,0.484146093669
1 connections connect,0.484146093669
had the pleasure,0.483119720904
expand certifications section,0.482887982935
business development endorsed,0.482705542783
director of equity,0.482705542783
options dates employed,0.482705542783
experience owner company,0.482705542783
endorsements for strategic,0.482705542783
 endorsements management,0.482705542783
31 more view,0.482315248521
skills view 31,0.482315248521
31 more skills,0.482315248521
more view 31,0.482315248521
people who know,0.482100793932
dates employed oct,0.481326548843
kingdom 500 500,0.478862709869
0 given 2,0.478862709869
united kingdom 500,0.478862709869
2 you haven’t,0.478862709869
given 2 you,0.478862709869
founder company name,0.477260928864
employment duration 3,0.472487734508
sent highlights featured,0.472423952033
member company name,0.470113764149
services dates employed,0.470113764149
organizations section organizations,0.46861679924
dates employed dec,0.468439253445
and ceo at,0.467546582173
english french german,0.466355499418
1 mo location,0.46429186554
managing director of,0.462610907697
duration 15 yrs,0.462610907697
get things done,0.462610907697
reorder skills public,0.462610907697
public speaking see,0.462610907697
executive director company,0.462610907697
for public speaking,0.462610907697
colleagues at merrill,0.462610907697
at merrill lynch,0.462610907697
reorder skills recommendations,0.461702468533
more about business,0.461692569564
8 mos location,0.459251425262
1 connection have,0.455431170179
and 1 connection,0.455431170179
connection have given,0.455431170179
recommendations view 2,0.454997195748
university of illinois,0.453298180621
1 mo cause,0.452573861252
sent highlights follow,0.449425705164
duration 1 mo,0.448095946507
duration 8 yrs,0.447710906673
view 25 more,0.447710906673
2016 employment duration,0.447464759803
fellow of the,0.446065577606
sales  marketing,0.446065577606
about senior business,0.446065577606
study marketing dates,0.446065577606
amsterdam degree name,0.446065577606
business in the,0.446065577606
view 8 more,0.445350312109
dates employed mar,0.44514612646
2011 – present,0.444464647995
more about president,0.443028794403
business development company,0.443028794403
india see description,0.441785871232
summary highlights featured,0.440701438105
2005 – present,0.440701438105
endorsements for derivatives,0.440304648787
3 yrs location,0.438557739255
and 10 connections,0.438217685104
10 connections have,0.438217685104
this click and,0.437748664794
at this click,0.437748664794
university of technology,0.433472033454
recommendation recommendations accomplishments,0.430936078938
view 5 more,0.430525819423
switzerland see description,0.428462279749
 school of,0.428462279749
see 2 endorsements,0.42788606247
2 endorsements for,0.42788606247
dates employed feb,0.42721954884
2 connections have,0.426536657346
and 2 connections,0.426536657346
2 yrs 1,0.425977130694
certifications section certifications,0.425878016207
honors  awards,0.425138356831
the ohio state,0.425138218302
chairman and ceo,0.425138218302
ohio state university,0.425138218302
law dates attended,0.425138218302
jan 2000 –,0.425138218302
employed jan 2000,0.425138218302
expected graduation 1992,0.423902509141
graduation 1992 –,0.423902509141
graduation 1993 –,0.418822945658
one of the,0.417641742847
skills trading see,0.41745824384
than a year,0.417281019613
dates employed 1999,0.416919742436
employed 1999 –,0.416919742436
change management see,0.41499987661
richard has a,0.41499987661
graduation 1981 –,0.41499987661
in the uk,0.41499987661
a account richard,0.41499987661
vincent shared this,0.41499987661
nice sophia antipolis,0.41499987661
expected graduation 1981,0.41499987661
richard’s colleagues at,0.41499987661
more actions richard,0.41499987661
of richard’s colleagues,0.41499987661
chairman company name,0.41499987661
actions richard has,0.41499987661
senior options trader,0.41499987661
2015 – present,0.414844047671
1 yr see,0.413181770429
economics dates attended,0.411650639225
pleasure to work,0.411615533578
expected graduation 1993,0.410506176063
a link see,0.410506176063
link see less,0.410506176063
who is highly,0.409895871026
is highly skilled,0.409511719983
2013 – present,0.409118617238
4 mos see,0.40890326979
and 1 other,0.408832106377
other who is,0.408832106377
1 other who,0.408832106377
– 2003 employment,0.40872307604
activity featured skills,0.40872307604
he is one,0.40872307604
skills research see,0.40872307604
all activity featured,0.40872307604
dates employed may,0.407488642672
endorsed by 2,0.406804114424
by 2 of,0.406804114424
activities and societies,0.406183994364
see 19 endorsements,0.405507579625
19 endorsements for,0.405507579625
education featured skills,0.404989184565
reorder skills options,0.404167151744
3 yrs 1,0.402658496062
yrs 8 mos,0.402639753031
group dates employed,0.402018599502
1 mo see,0.401733983392
positions education university,0.401720615064
skills derivatives see,0.39828031055
2011 employment duration,0.398127498441
2007 employment duration,0.396218846191
different companies i,0.395694125526
duration 8 mos,0.395693314236
see 3 endorsements,0.394418999016
3 endorsements for,0.394418999016
expected graduation 1983,0.393603143266
graduation 1983 –,0.393603143266
2014 – present,0.39312181716
dates employed apr,0.392127620673
derivatives endorsed by,0.391967621077
i have worked,0.390822659565
about cofounder ,0.388287517834
delft university of,0.388287517834
1982 – 1986,0.388287517834
texas at arlington,0.388287517834
 endorsements business,0.388287517834
yrs 7 mos,0.387859205512
6 mos see,0.38678492918
dates employed jun,0.386461347307
il see description,0.386254630181
employment duration 4,0.386019701796
ceo company name,0.385911508186
followers university of,0.383422391128
view 23 more,0.383195162451
6 more recommendations,0.380426832907
18 connections have,0.379626851311
and 18 connections,0.379626851311
capital partners llc,0.379626851311
endorsements for research,0.379626851311
north carolina at,0.379626851311
yrs 11 mos,0.377298778854
ba field of,0.376921958148
11 mos location,0.375435401207
has 2 certifications,0.374176363133
2 certifications 2,0.374176363133
certifications 2 expand,0.374176363133
2 expand certifications,0.374176363133
2014 – dec,0.373612209236
– 2007 employment,0.373612209236
2015 employment duration,0.37183639191
location chicago il,0.371460750467
mo see description,0.371460750467
a pleasure to,0.369829879003
duration less than,0.367823628027
trader company name,0.367010160019
a member of,0.366665753357
media is a,0.365750573215
employed jan 2012,0.36558674699
2003 – present,0.365045705512
the pleasure of,0.364788548141
less than a,0.36425933664
view 18 more,0.362689507853
8 endorsements for,0.36163155394
see 8 endorsements,0.36163155394
by 3 of,0.3598211193
endorsed by 3,0.3598211193
– dec 2014,0.35980358956
2004 employment duration,0.35980358956
 awards section,0.35814297603
expand honors ,0.35814297603
has 1 language,0.358012013679
languages section language,0.358012013679
language 1 expand,0.358012013679
1 language 1,0.358012013679
1 expand languages,0.358012013679
mos location chicago,0.357913136391
inc dates employed,0.356640077378
4 more recommendations,0.354615794689
7 more recommendations,0.354610234081
financial markets click,0.354610234081
2010 employment duration,0.353097317374
2008 employment duration,0.35141347368
– 2011 employment,0.351381719591
4 yrs location,0.350246440338
jan 2012 –,0.349576222308
2 yrs see,0.348723352086
education university of,0.34863271577
2014 employment duration,0.347324979245
2 yrs 4,0.345662808436
22 connections have,0.344619126372
study law dates,0.344619126372
location austin texas,0.344619126372
endorsements for social,0.344619126372
university of pune,0.344619126372
state university dates,0.344619126372
and he has,0.344619126372
and 22 connections,0.344619126372
rio de janeiro,0.344619126372
llc dates employed,0.344376355663
4 mos location,0.343934266539
cause social services,0.343366146937
yr see description,0.343031626198
more view 17,0.341202037868
17 more skills,0.341202037868
17 more view,0.341202037868
skills view 17,0.341202037868
more education featured,0.340981214165
trading endorsed by,0.340058346224
2 mos location,0.339572882533
1 yr 7,0.338120434983
yr 7 mos,0.338120434983
2013 employment duration,0.337663081473
language english interests,0.337530330608
is a link,0.336859165991
name ba field,0.336859165991
2012 – apr,0.336434253778
view 37 more,0.332852152045
lynch click and,0.332852152045
merrill lynch click,0.332852152045
3 yrs 5,0.332209878283
11 endorsements for,0.330073692838
see 11 endorsements,0.330073692838
attention to detail,0.329449235872
about head of,0.329449235872
duration 11 yrs,0.329449235872
mba field of,0.328508582924
employment duration 11,0.328440225205
1 yr 6,0.328104469453
yr 6 mos,0.328104469453
2010 – present,0.328104469453
1 yr 2,0.327126300994
yr 2 mos,0.327126300994
16 more view,0.327061322659
more view 16,0.327061322659
skills view 16,0.327061322659
colleagues at university,0.327061322659
16 more skills,0.327061322659
dec 2010 –,0.326510372593
employed dec 2010,0.326510372593
about business development,0.326510372593
company name international,0.326510372593
1 yr location,0.324619317838
financial markets endorsed,0.322997589269
markets endorsed by,0.322761613889
2013 – jun,0.322761613889
endorsed by 6,0.32151525374
10 mos see,0.320576379482
20 endorsements for,0.31835834426
see 20 endorsements,0.31835834426
1 expand certifications,0.317987312363
certifications section certification,0.317987312363
1 certification 1,0.317987312363
has 1 certification,0.317987312363
certification 1 expand,0.317987312363
dec 2011 employment,0.317247004631
employed jan 2014,0.316757298264
more about head,0.316352380573
media is an,0.316352380573
3 yrs 6,0.316352380573
is an image,0.316352380573
1 organization 1,0.315241168956
organizations section organization,0.315241168956
has 1 organization,0.315241168956
organization 1 expand,0.315241168956
1 expand organizations,0.315241168956
2009 employment duration,0.314760438426
endorsements for trading,0.314125982366
endorsements for financial,0.313730281848
and 5 connections,0.312975610853
5 connections have,0.312975610853
– dec 2011,0.312566099658
sep 2012 –,0.312566099658
about vice president,0.312566099658
partners llc dates,0.310334601439
in terms of,0.310334601439
mos location austin,0.310334601439
to our team,0.310334601439
more about member,0.310334601439
a joy to,0.310334601439
master of business,0.310204135343
jan 2009 –,0.310204135343
by 6 of,0.308863278588
dec 2014 employment,0.308026723969
2 yrs 6,0.308026723969
vice president company,0.308026723969
view 4 more,0.307988111431
dates employed jul,0.307547636682
school dates attended,0.305845394777
llc click and,0.30584189005
business school degree,0.304300916596
management dates attended,0.304300916596
is able to,0.304300916596
5 mos see,0.303378181168
1 yr 10,0.302994489972
yr 10 mos,0.302994489972
by 5 of,0.302716481599
endorsed by 5,0.302716481599
has 3 languages,0.300226346107
3 expand languages,0.300226346107
languages 3 expand,0.300226346107
3 languages 3,0.300226346107
yrs 3 mos,0.299837986914
jan 2014 –,0.298993027903
company dates employed,0.298993027903
prop traders 29629,0.296810283277
traders 29629 members,0.296810283277
managing director at,0.295789075314
6 yrs 1,0.295789075314
more about it,0.295789075314
employed 1997 –,0.295789075314
dates employed 1997,0.295789075314
degree name ba,0.295684648566
area 500 500,0.295600473753
4 expand languages,0.29519525407
has 4 languages,0.29519525407
4 languages 4,0.29519525407
languages 4 expand,0.29519525407
duration 9 mos,0.293583246303
2002 employment duration,0.293172042813
view 6 more,0.291637557322
and 5 others,0.291161311332
5 others who,0.291161311332
duration 2 mos,0.289718176012
9 mos see,0.289290081628
5 yrs 5,0.289046755181
has 2 languages,0.288824216947
2 languages 2,0.288824216947
languages 2 expand,0.288824216947
2 expand languages,0.288824216947
employed apr 2016,0.28792042287
apr 2016 –,0.28792042287
2 yrs 11,0.287240296617
employed may 2015,0.287240296617
see 6 endorsements,0.286432051334
6 endorsements for,0.286432051334
endorsements for microsoft,0.284875549979
yr 4 mos,0.284112581203
1 yr 4,0.284112581203
in different groups,0.282662912003
senior business analyst,0.282632152582
a year cause,0.282632152582
1998 employment duration,0.282632152582
and 3 connections,0.282293204856
3 connections have,0.282293204856
degree name master,0.281825254298
reorder skills trading,0.278382775993
volunteer company name,0.277985178012
reorder skills financial,0.275215188415
less about director,0.274735140617
2008 – present,0.273281030542
employed jan 2011,0.272594157896
may 2015 –,0.272594157896
degree name bachelor,0.272202286663
 business development,0.270668459681
capital markets click,0.270668459681
of study law,0.270668459681
investment management dates,0.270668459681
volunteer duration less,0.270668459681
2005 employment duration,0.270464123529
see 14 endorsements,0.270197572325
14 endorsements for,0.270197572325
i had the,0.269171412609
employed mar 2016,0.268740079995
employed sep 2016,0.268740079995
skills options see,0.268740079995
1 yr 5,0.268555853658
yr 5 mos,0.268555853658
derivatives trader company,0.26812379217
jan 2012 employment,0.26812379217
recommendations received 1,0.266934474458
view 12 more,0.266934474458
received 1 given,0.266934474458
university degree name,0.266152765177
in the future,0.265836674684
reorder skills equities,0.265836674684
expected graduation 1995,0.264353809729
mar 2016 –,0.264353809729
sep 2016 –,0.264353809729
view 19 more,0.263885456713
graduation 2000 –,0.263726900833
section language english,0.262586533389
name bachelor of,0.261900172416
4 yrs 10,0.261838663902
1 project 1,0.261765189657
project 1 expand,0.261765189657
projects section project,0.261765189657
has 1 project,0.261765189657
1 expand projects,0.261765189657
endorsements for equities,0.261171329495
less about senior,0.261171329495
reorder skills microsoft,0.261171329495
awards section honors,0.259746939853
3 mos see,0.259746939853
section honors ,0.259746939853
college click and,0.259738211496
brazil see description,0.259738211496
3 mos cause,0.259738211496
mo location london,0.259738211496
jan 2011 –,0.259417753853
expected graduation 2000,0.258666399961
recommendations received 3,0.256014140524
received 3 given,0.256014140524
dates employed 2013,0.255855640984
a great team,0.255855640984
2015 volunteer duration,0.255855640984
employed 2013 –,0.255855640984
9 endorsements for,0.255275253756
see 9 endorsements,0.255275253756
kcg holdings inc,0.253312153129
by 4 of,0.252534185726
view 10 more,0.251760142841
endorsed by 4,0.25161368627
jan 2007 –,0.250152960186
of california san,0.250152960186
see 34 endorsements,0.250152960186
34 endorsements for,0.250152960186
is an excellent,0.250152960186
employed jan 2007,0.250152960186
3 yrs 9,0.250152960186
– jan 2012,0.250152960186
– 2008 employment,0.250152960186
2007 – may,0.249709379673
expected graduation 1987,0.249709379673
expected graduation 1984,0.249709379673
graduation 1984 –,0.249709379673
graduation 1987 –,0.249709379673
2004 – aug,0.249709379673
7 more view,0.248204805751
more view 7,0.248204805751
7 more skills,0.248204805751
skills view 7,0.248204805751
2 yrs location,0.248011904438
yrs 2 mos,0.246372244015
business administration mba,0.2447109275
is a great,0.244692021918
and 3 others,0.243309135981
3 others who,0.243309135981
see 16 endorsements,0.242343101617
16 endorsements for,0.242343101617
section languages english,0.242076732009
expand projects section,0.241490941406
of study economics,0.240562548538
location greater atlanta,0.24047185614
futures and options,0.24047185614
– 1999 employment,0.24047185614
of north carolina,0.24047185614
derivatives company name,0.24047185614
has been a,0.239511675759
 financial markets,0.239511675759
dates employed 2009,0.239511675759
in addition to,0.239511675759
on linkedin publish,0.239511675759
employed 2009 –,0.239511675759
degree name mba,0.237377640312
of working with,0.237377640312
1999 – 2003,0.234538955755
look forward to,0.234538955755
opportunity to work,0.234538955755
was a pleasure,0.234538955755
7 endorsements for,0.232228036263
see 7 endorsements,0.232228036263
publications section publications,0.232061091043
associate company name,0.232048571035
the city of,0.232048571035
